TRANSACTION_ID,ACCOUNT_ID,TRANSACTION_TYPE,AMOUNT,CURRENCY,TRANSACTION_TIMESTAMP,MERCHANT_NAME,MERCHANT_CATEGORY,LOCATION,CHANNEL,STATUS,CREATED_AT
675f9204-85df-432a-bbed-6a3a91e2ad2f,0d8a4998-6163-4399-a6f3-f1fb791048e6,PAYMENT,494.8330632738646,USD,2025-04-03 02:04:35,"Peters, Clark and Sanchez",OTHER,"Toddhaven, Cuba",BRANCH,POSTED,2025-04-05 03:38:16
0a8ea6b0-a54e-4413-913e-342bbaa17f05,8d9cf10b-59e4-4f97-8950-d0eb47723696,PAYMENT,2806.3564593320743,INR,2021-04-11 18:15:22,Dickerson Ltd,UTILITY,"Port Virginiamouth, Cocos (Keeling) Islands",POS,POSTED,2021-04-13 03:00:20
88af8be0-ed16-48b7-a0c7-e44c63d0949e,004075d2-a76a-41ff-a6a7-c453fc047dbd,DEPOSIT,11070.801561070833,USD,2012-05-25 17:10:23,Collins-Allen,FUEL,"South Terrenceside, Romania",ONLINE,POSTED,2012-05-26 02:48:39
1a0b7db8-10f5-4b34-b3aa-11071aa89f02,8ce5a9f4-0ee9-445f-83c8-f7c55d1ddb16,DEPOSIT,2096.1982838771837,GBP,2016-10-11 05:58:46,"Walker, Scott and Duncan",OTHER,"Annamouth, Portugal",POS,POSTED,2016-10-13 14:28:31
040dcd42-89f3-445a-bd5e-91426e9e77a8,cc3529d5-5ae9-464f-9dbd-dfadda1d6c6a,PAYMENT,2806.964637667813,USD,2026-02-01 18:41:01,Hardin Ltd,OTHER,"Bryanburgh, Mauritania",POS,POSTED,2026-02-02 12:22:04
97e9659b-8382-4b30-be5b-0be9d0a4f20b,90be75b0-d7a0-4a81-82b1-4a3806480a67,DEPOSIT,4030.9479425933323,USD,2013-09-11 16:21:14,White Ltd,UTILITY,"New Kristin, Solomon Islands",BRANCH,POSTED,2013-09-13 20:11:43
f9298fc4-823d-4acf-b344-07e5282e8855,2f03e3b2-9b0f-49d7-8ff4-3dccae94473d,DEPOSIT,793.0823976080042,EUR,2023-01-28 06:50:22,Soto-Hernandez,UTILITY,"Brianville, Andorra",MOBILE,POSTED,2023-01-28 08:46:02
02e56f6d-39f5-4ed4-bb1e-51a36063450e,d83b0b43-f0a1-4f94-80af-bed47a0454c8,FEE,1276.452156602812,USD,2018-12-16 23:37:17,,,,BRANCH,POSTED,2018-12-19 19:52:55
36abc3a9-6bfc-482c-8344-0aab0ac57f3f,d0c9a34b-980f-46c9-beaf-9954bd8860b1,PAYMENT,3971.680406420548,EUR,2019-08-27 14:18:55,"Morris, Russell and Ho",OTHER,"Brownberg, Jersey",ONLINE,PENDING,2019-08-28 08:18:20
34418be4-68ba-46da-94d6-3fa53b63cce9,488d670d-d5e5-469f-8a59-c872754d9192,DEPOSIT,1759.5773784843554,GBP,2011-02-01 12:38:46,"Webb, Bryan and Watson",RESTAURANT,"Henryton, Russian Federation",POS,POSTED,2011-02-04 00:02:33
251e675c-6cb1-4e87-a50d-7eda20c21f82,60e2eaf1-ef67-4ddb-983d-2c70e04d00ed,PAYMENT,17071.10877501196,USD,2019-12-17 09:05:08,"Brown, Carey and Mitchell",ONLINE,"South Kimberly, Brazil",BRANCH,POSTED,2019-12-20 04:40:04
96ece0aa-661c-453e-9e5b-b3760055618f,0cf9ba37-2ea5-4b19-8809-c783e1415b72,WITHDRAWAL,2206.5287690112928,GBP,2011-03-25 10:35:08,Bass Inc,TRAVEL,"Lake Amber, Vanuatu",ATM,POSTED,2011-03-25 20:05:39
594c449d-1178-49fb-aa2e-b02cdf0887c9,38815b24-fbf5-41fa-9647-66d7d3cd83bf,PAYMENT,4610.1569813228725,USD,2011-04-14 20:42:17,"Johnson, Davis and Warner",ONLINE,"Kevintown, Nauru",MOBILE,POSTED,2011-04-15 00:30:57
6535a658-9fb7-43a7-9a13-0f5100f2a1c7,74d0c596-5e2d-465f-a803-dc590f7c5f6d,TRANSFER,1633.1106986653556,USD,2013-06-15 08:55:13,,,,BRANCH,POSTED,2013-06-18 06:21:26
787fd873-6944-4b5e-b43b-3f5a7740a9e8,e1e7f66b-c482-47d7-a197-57edfa6f3bd2,DEPOSIT,4337.924118729694,USD,2022-11-13 04:40:06,Brooks and Sons,FUEL,"Claytonstad, Albania",ONLINE,POSTED,2022-11-13 15:03:17
24f74a2a-8423-4674-8481-ade249fedda3,af0c66df-f80a-4d46-a5b1-e9ff5b636c14,TRANSFER,4004.0966029505803,USD,2020-03-12 06:31:16,,,,POS,POSTED,2020-03-15 00:56:23
7aba9a65-b9a2-46f3-a6cf-b8f7deafcb94,32f53d6b-5f83-4d14-b14a-3da1035594d2,DEPOSIT,16313.251743668485,USD,2026-03-12 23:03:16,Trujillo-Hernandez,FUEL,"East Megan, Philippines",POS,POSTED,2026-03-15 00:44:22
e010e7a0-c3d4-4e59-8a65-a6575201ff5e,c4ac306f-ffb5-44e2-ac15-1ea0bfca3ce4,PAYMENT,3742.2201750924423,USD,2015-08-23 16:22:18,"Taylor, Conner and Martinez",FUEL,"East Lynn, Cayman Islands",ONLINE,POSTED,2015-08-26 10:22:20
3f5f3da2-21a2-4d9b-872c-be46d8457293,8bfb9e68-470e-4233-963b-d5e6de962033,PAYMENT,13362.067646263984,INR,2022-09-27 21:57:24,Davis-Wilson,RESTAURANT,"South Meganfort, Venezuela",POS,POSTED,2022-09-29 12:46:58
3deecb9b-393f-49bf-8574-5dda7c4f573f,5262d1b6-e8b6-4d06-81cf-524bfbe6d48a,DEPOSIT,625.2027411499607,GBP,2023-06-15 09:28:02,"Bailey, Medina and Foster",FUEL,"Michaelstad, Djibouti",ONLINE,POSTED,2023-06-17 12:00:11
a1912bc9-020e-4c37-8953-8a09dfd013c8,ef54fd61-c2c7-49ff-a283-31772adfe99a,WITHDRAWAL,4088.35989067449,USD,2016-08-23 00:01:57,Day PLC,RESTAURANT,"New Jerryshire, Gambia",ATM,POSTED,2016-08-25 14:21:50
374a582d-ea73-4dec-a5f6-bacf4e46b18c,2bac0ff5-a928-4d20-9535-1562521f75ce,FEE,2931.201774118033,USD,2012-11-05 16:32:22,,,,POS,POSTED,2012-11-07 08:26:16
b607c864-e091-4eaa-bd0d-f5f2628c4936,9d0efaf2-a3c7-4a91-bdeb-c348fd88a69e,TRANSFER,1846.3296574110022,EUR,2016-07-12 03:11:12,,,,POS,POSTED,2016-07-14 14:13:30
af5685b3-f4ec-4d8a-a854-1bf947d97f4c,b4bf47c4-352f-47ec-950f-48b8d8ed7731,WITHDRAWAL,1756.6381920665394,USD,2011-03-30 22:59:16,Benjamin-Bean,RESTAURANT,"West Marc, Mali",BRANCH,POSTED,2011-03-31 01:29:42
99c9d880-a1a3-4545-840e-9ca18d033f63,cf33edde-753d-4daa-a752-de71c2bcc8fe,WITHDRAWAL,1396.2363429494653,AED,2020-10-10 19:39:10,Buckley Inc,ONLINE,"Perezfurt, Burundi",ATM,POSTED,2020-10-11 08:23:36
40223b5b-6664-4b49-8d03-e069c6ace278,270a90c0-9c52-4aa6-a703-7b4b456fa40d,PAYMENT,2783.003583433498,USD,2016-04-01 18:58:37,Jackson-Garcia,GROCERY,"Jamesview, Lesotho",BRANCH,POSTED,2016-04-03 12:50:41
980cd34c-6fa0-4604-a811-3046132d5992,5b57323d-84df-435a-b908-909383df156d,WITHDRAWAL,17335.22628604533,USD,2023-04-14 05:58:05,Liu Group,OTHER,"New Robert, Equatorial Guinea",POS,POSTED,2023-04-14 12:12:15
dc6ec7ee-0a99-46a9-9cf6-2f1a831f4c4f,f235cfb3-cb6a-4cd0-bad9-96751dd831af,DEPOSIT,1157.0428397593396,USD,2017-10-13 21:14:36,"Schneider, Brooks and Martinez",FUEL,"South Frank, Saint Helena",ATM,POSTED,2017-10-16 17:22:42
5427fa4e-409d-4835-bfe4-a51efe50acc2,0e81c219-7398-4f16-8425-91702720eac6,WITHDRAWAL,376.3591876777901,USD,2020-08-24 03:16:47,"Kidd, Burke and Cordova",RESTAURANT,"Lake Katherine, Mongolia",POS,POSTED,2020-08-24 20:49:50
e7b37970-cf56-4b02-bbc5-8f330ee54e32,9ab8c19f-2b3d-489a-8b37-e6a0e9d230a0,PAYMENT,1416.0784595346192,USD,2023-04-13 07:30:48,"Gonzalez, Hill and Arnold",OTHER,"Port Gregoryport, Djibouti",ONLINE,POSTED,2023-04-14 15:22:39
cc1b4cc4-a3d5-4b85-bafa-35642ff6f7bd,e1b4d058-6c03-4c37-8325-6311063ec32f,DEPOSIT,2014.76936243876,USD,2019-04-07 23:49:18,Smith PLC,UTILITY,"Riveramouth, Australia",ATM,POSTED,2019-04-08 19:03:47
3b5a78e1-6cb4-4146-bbe6-c92c39577261,1ee7ef76-b21d-40b9-b17a-e4ef58c334f8,TRANSFER,3161.1336442583374,EUR,2018-07-24 22:47:22,,,,ATM,POSTED,2018-07-26 19:40:36
31365454-90bc-4fa7-8404-f277b33bfe51,9bcf9de6-c589-48df-8a4c-744d5c46e679,FEE,1781.3462950384705,EUR,2019-03-22 10:20:03,,,,ONLINE,POSTED,2019-03-23 11:19:04
4725ff82-888a-43c0-8fd2-10f45419ebf9,d3a1fe87-8e1c-4344-a073-04137e4825a3,DEPOSIT,19217.016901134735,USD,2021-05-02 01:58:15,Peck and Sons,ONLINE,"New Carmen, Guinea",POS,POSTED,2021-05-04 04:15:05
5244ed85-3f9f-451a-9fb3-e39fdfa3f2f9,8d3f4e94-bbb9-4f17-8fdc-bfea7be38489,PAYMENT,2639.479230876082,AED,2022-10-22 13:45:19,"Johnson, Hunter and Sandoval",GROCERY,"North James, Canada",POS,POSTED,2022-10-24 15:26:46
98627244-7e16-4f1b-aebb-9353b83abe07,9ca3f0d1-6c36-40aa-9f6d-24274f553703,DEPOSIT,1961.3097707150307,AED,2015-08-17 07:49:28,"Dunn, Marshall and Stevens",RESTAURANT,"Cooketown, Fiji",BRANCH,POSTED,2015-08-19 17:26:00
566f04e3-604f-40d9-ab9b-94602bc15dd3,98608f46-e9fb-4841-9341-c8554fa6b01f,PAYMENT,4881.024896543205,INR,2025-10-14 13:09:46,Anderson Inc,GROCERY,"Lake Jessica, Qatar",BRANCH,POSTED,2025-10-14 19:09:07
0c68fa0c-753e-4486-84c7-58150be88ec1,a77d5a58-1b17-40fa-8f26-23a21a7c46bd,WITHDRAWAL,9868.311665703375,INR,2010-02-18 16:08:20,Myers-Barnes,GROCERY,"Jarvisstad, Eritrea",BRANCH,POSTED,2010-02-21 06:12:20
01e32da9-2b1c-491b-9e1d-049ade14537a,49b8d983-76df-4a06-8c66-e79240899688,WITHDRAWAL,4202.268510468181,EUR,2019-05-23 21:08:44,Nunez-Gonzalez,FUEL,"East Vanessaport, Cocos (Keeling) Islands",POS,POSTED,2019-05-25 20:34:32
5dbe6b5f-21e5-499e-82d9-bc43fe9ee7b3,04d7cc7d-f18b-4b5b-a02c-5610af156bb0,PAYMENT,1513.8257944816432,USD,2021-12-01 15:50:06,"Graves, Carter and Chen",UTILITY,"North Ambertown, Norfolk Island",MOBILE,POSTED,2021-12-03 17:10:36
77738e5e-d977-4ea3-a5fd-9612f0be9a85,64c0d6b0-f696-4b13-8a7a-9d28f675e0f4,WITHDRAWAL,1075.010311009458,USD,2014-07-14 06:09:50,Martinez and Sons,RESTAURANT,"West Jenniferstad, Honduras",ONLINE,POSTED,2014-07-15 21:32:31
1e6d26da-4bab-4acb-858e-7d960e3a64ca,95287732-7716-4dd4-830b-5a9cc07cbac3,DEPOSIT,4877.759261848841,AED,2020-08-10 14:10:32,Klein Ltd,UTILITY,"Timothyberg, Venezuela",ONLINE,POSTED,2020-08-12 14:43:23
5fbe714a-e1d0-48df-8bc0-46b059144b4f,25391486-b789-4cad-9422-ed849f60e2c3,DEPOSIT,32.84104792139842,USD,2018-02-01 05:03:05,"Morgan, Wilkinson and Thompson",ONLINE,"Craigmouth, Cook Islands",POS,POSTED,2018-02-01 14:58:48
8b3c630b-c0d6-4081-bd93-ae99583ade00,26dd5728-d8e2-455d-832e-a7667c97187c,REFUND,19367.089349012178,EUR,2010-03-21 20:16:22,Williams-Thornton,ONLINE,"New Markville, Cocos (Keeling) Islands",ONLINE,POSTED,2010-03-24 19:44:25
2e205e92-9bb7-448d-8827-4ffa1e99f9e2,88f790e4-4c9b-4066-9188-1506c61219b1,TRANSFER,441.68160406472117,AED,2025-02-23 18:04:48,,,,BRANCH,POSTED,2025-02-26 01:46:09
6839423a-bdbb-476c-930d-ee5cd0e3c601,6352d3f4-b98b-4ea4-8326-11ff06371ec7,WITHDRAWAL,17427.97498868669,USD,2015-09-24 00:19:51,"Reeves, Gordon and Sloan",RESTAURANT,"Port Daniellestad, Brunei Darussalam",ATM,POSTED,2015-09-25 09:28:45
2c31fd09-d11c-486d-81c9-a4d33f51a99c,c07806fb-8353-4948-be35-b4147a9cac8c,TRANSFER,4502.235374255015,USD,2010-03-02 08:10:28,,,,ATM,POSTED,2010-03-02 15:29:44
0096d3c0-398c-4c23-98cd-f1a414780f1f,62e4cdcf-ba02-4367-a7c6-ccf00c07bbb3,REFUND,5823.330063311176,USD,2021-08-30 05:58:20,"Mann, Sullivan and James",UTILITY,"Grantside, Gabon",MOBILE,POSTED,2021-09-01 20:42:30
461c0f33-a35b-4890-b282-deed52f4ffed,6b5a97d1-2df3-499d-8fcd-2665259eef6b,TRANSFER,110.64589053683433,EUR,2026-03-14 13:17:01,,,,ONLINE,POSTED,2026-03-16 19:10:32
dc8a8b3f-4543-4ea3-af6a-6d2bdbc4be15,26fbf7ce-e914-48c1-bc67-410697177c57,FEE,2473.7317419343008,USD,2020-09-08 13:19:50,,,,ATM,POSTED,2020-09-09 08:45:02
5be31446-a785-48f6-a5a3-bf4903395321,18079239-322a-4c39-917a-d5053592dfb3,DEPOSIT,2932.76423766363,INR,2022-01-26 15:11:39,"Reyes, Gonzalez and George",ONLINE,"North Brittany, Kuwait",POS,POSTED,2022-01-28 08:28:47
b1252f71-a18b-4939-9f09-4a666b25b458,bf5bf3c6-454d-4dc3-99f0-e65c9e60251b,WITHDRAWAL,736.1648750254953,AED,2019-03-04 07:12:52,"Lawson, Jones and Moore",UTILITY,"East Amber, Svalbard & Jan Mayen Islands",BRANCH,PENDING,2019-03-05 12:02:30
f7ede2fc-e1a3-40e7-a0b1-3a969c49f0de,661cc4fa-5727-4cbd-b2e8-97d62c6ebd0d,DEPOSIT,8335.665128720679,USD,2020-05-26 07:34:29,"Brown, Edwards and Cooper",FUEL,"East Courtney, India",ONLINE,POSTED,2020-05-27 03:18:52
ee216db3-8a86-4e86-bf66-e08f587ee33e,25d1adc0-aff5-41df-b93d-b4305b54fe2d,WITHDRAWAL,4710.158722589529,USD,2019-07-21 04:36:22,Bell and Sons,FUEL,"New Stephaniemouth, Morocco",ATM,POSTED,2019-07-21 23:36:26
6244555a-3a8f-4b2b-a0fa-491dc0e59364,2c8555fa-3bec-4f13-85d4-4d905a8e2d3c,DEPOSIT,1047.7544377951838,EUR,2012-12-03 14:11:46,Esparza LLC,FUEL,"New John, French Polynesia",MOBILE,POSTED,2012-12-06 05:32:52
c491fc89-bc09-4e26-83d0-54c39b365758,d92a2c45-334e-4811-9269-5199348892a6,WITHDRAWAL,4802.142017801297,INR,2024-09-06 15:04:50,Koch Group,RESTAURANT,"Jerryfort, Uganda",BRANCH,POSTED,2024-09-08 23:21:05
c6199ee8-d3d9-44d3-80f4-1ea40f3d45b7,8ca7315b-c9cb-4c84-a8f9-f634e69ef10c,DEPOSIT,1680.490235115307,INR,2016-07-15 16:40:45,"Guerra, Mayo and Vang",UTILITY,"New Daniel, Turks and Caicos Islands",MOBILE,POSTED,2016-07-18 05:04:49
c09b7359-4c2d-45f8-9fce-365252679272,cf8c05f2-5613-4c1e-8f84-de4c45191e27,WITHDRAWAL,3093.6503836537536,INR,2015-07-02 16:18:02,Haas-Henry,RESTAURANT,"Torresberg, Algeria",ATM,POSTED,2015-07-04 14:23:56
5ce75bbc-47e3-42b8-9801-a6f0120c498b,f0f0ff80-9aea-4eea-aa1c-19857540f7ed,PAYMENT,4788.769312036694,AED,2014-09-08 02:00:21,Singh-Terrell,ONLINE,"East Andrewmouth, Gambia",POS,POSTED,2014-09-10 21:15:48
c3b9b324-c9b8-47c3-be9c-b4c18f94e004,0b024a80-6906-4a52-8ae7-38bdfd830ea5,REFUND,2004.830195833837,INR,2020-12-09 20:01:50,"Wells, Tate and Bryan",UTILITY,"Adamsland, Nigeria",MOBILE,POSTED,2020-12-10 06:23:06
5799cacb-c564-4f70-ad5b-f926d5020b6b,4a09752f-0a51-4d3e-baf8-f48f63221766,WITHDRAWAL,1814.8001224047807,INR,2013-10-04 23:14:38,"Taylor, Black and Thompson",FUEL,"Andrewshire, Andorra",ATM,POSTED,2013-10-07 12:58:23
57283ab4-cac3-4d27-9c4e-788bafeb9492,ce06cd58-e57f-43d6-81f3-7743d6a59713,PAYMENT,16929.61578616005,GBP,2018-01-28 00:02:34,"Griffin, Cook and Hicks",UTILITY,"Rodriguezville, Malawi",ONLINE,POSTED,2018-01-28 12:51:27
510ce781-de4e-49f7-a87e-07e8d16ab487,24b10a60-ca92-4b8f-851b-d04ce61ca2b9,WITHDRAWAL,10352.87145648236,GBP,2023-04-23 13:17:49,Joseph and Sons,RESTAURANT,"Atkinsonview, Italy",ONLINE,POSTED,2023-04-23 17:11:14
3599c94c-bb4f-4685-9b4e-cb13394ab962,9a9f66b7-3219-41bc-8bb9-7e6c461b6d72,WITHDRAWAL,1836.026385038268,INR,2021-10-01 10:36:49,Todd-Montgomery,ONLINE,"Kevinport, Northern Mariana Islands",ATM,POSTED,2021-10-02 12:54:37
90ac8117-dda8-4753-93f6-83a5d25eb6a9,4801a487-f023-4545-9d00-c24048004885,PAYMENT,17682.53372253667,INR,2021-01-13 09:27:27,Young-Durham,TRAVEL,"East Danielle, Tajikistan",POS,POSTED,2021-01-15 22:40:39
9412bb98-9888-4b7b-8dd7-cf3ba4279b77,8ee7e4ea-0eaf-465a-9e22-8a3a8414366d,DEPOSIT,4354.359999119767,USD,2010-02-09 20:48:28,"Mcguire, Cline and Fowler",UTILITY,"New Alejandrahaven, Italy",ATM,POSTED,2010-02-10 02:59:59
019640e4-467b-41b8-96f1-bc75f0487489,f924096f-9821-4837-b324-d7ddaadc7883,DEPOSIT,16206.956106122228,USD,2016-01-22 11:06:24,Marquez-Quinn,OTHER,"Berrymouth, Syrian Arab Republic",BRANCH,POSTED,2016-01-25 08:04:08
bfb16c19-3709-4760-90cf-8c1d0dbcd9b0,59fae59b-0064-4a7f-b72b-245a0eb872aa,PAYMENT,3033.118637467574,USD,2017-05-02 05:43:20,"Green, Mckenzie and Dawson",UTILITY,"East Alyssa, Trinidad and Tobago",POS,PENDING,2017-05-04 13:57:18
c7d33989-c6bd-437c-8234-42b3c1a2a52c,e691da69-00ef-49b2-8424-8df13ad74176,DEPOSIT,3275.572508444035,EUR,2010-10-06 03:48:20,"Brock, Brooks and Wells",FUEL,"Perezshire, Montserrat",POS,POSTED,2010-10-07 03:32:49
95a9bc5c-98ce-4c37-989f-e297f746fd54,84db97db-47af-4b5b-8634-b478879dad3a,WITHDRAWAL,805.1970071875033,AED,2015-12-15 06:01:39,"Hart, Gray and Richards",OTHER,"Jenkinsport, Congo",ONLINE,POSTED,2015-12-17 00:10:00
15e411c9-5aa8-4c0e-b553-bc65f59ed3aa,d9d220a3-90bb-4896-ba07-fbc6ae9c4b77,WITHDRAWAL,2332.8345089315712,GBP,2011-01-24 06:30:39,Wilson PLC,OTHER,"South Robert, Indonesia",BRANCH,POSTED,2011-01-24 10:49:18
a8b7543a-911a-46ab-992b-fc84540946de,04100056-5644-4f20-85dd-300319c6558c,PAYMENT,712.2187414395642,USD,2020-08-05 07:23:11,Hernandez-Brown,ONLINE,"Holderland, Thailand",MOBILE,POSTED,2020-08-07 22:22:04
5a69e1fa-5807-468e-a6b0-b38ded14c199,f6e456b5-2743-42b4-a9ad-64438d61465a,TRANSFER,3039.4786556080253,EUR,2026-02-11 03:58:49,,,,BRANCH,POSTED,2026-02-12 23:30:54
3f4ebadb-1df5-4854-9678-6301e4636dc1,a2856a40-1856-48f0-931c-da17aa7104dd,DEPOSIT,11493.316817166186,USD,2020-09-15 01:14:10,Griffin Group,OTHER,"New Jamesburgh, Namibia",POS,POSTED,2020-09-15 14:57:17
6dfb41f5-f07c-4517-a829-86eefe4b59ae,db49edb8-5afd-4e29-8f7f-43bce123a7b8,DEPOSIT,131.42382558887354,AED,2019-10-11 16:04:15,King-Cannon,OTHER,"Wilsontown, Svalbard & Jan Mayen Islands",ONLINE,PENDING,2019-10-14 14:51:03
8913df9a-b608-47fb-9816-b6164c2d5c51,7d59f1ca-2456-4c0d-a6c0-0fef24126db7,WITHDRAWAL,15563.674271100028,GBP,2018-04-08 00:18:44,Sanchez-Cummings,GROCERY,"West Seanfort, Burundi",ONLINE,POSTED,2018-04-10 12:53:52
d34e2de6-9232-4b99-8111-9b99d6223304,e9f217c4-a04e-4a63-9d97-7b48d28706ce,TRANSFER,1254.7008658346238,INR,2015-06-19 05:22:48,,,,BRANCH,POSTED,2015-06-22 01:51:22
6dbb69ef-6698-489e-9415-d6ff30640a01,cf62d7c6-cbf1-45a5-930c-9fb9417b96f1,WITHDRAWAL,998.3231227763853,AED,2013-11-23 14:38:00,Tran LLC,ONLINE,"Morenobury, Botswana",ONLINE,POSTED,2013-11-24 20:59:25
47970d11-366a-4f19-a45a-98a3928af12a,995ec8c6-e690-41bb-a593-59506a949d90,PAYMENT,19973.864425065036,USD,2016-06-26 13:32:25,Moore PLC,OTHER,"Warrenview, Turkey",BRANCH,POSTED,2016-06-29 01:53:04
2c081320-3adf-4947-9490-51409815580a,e568f69c-b1be-4773-9027-690e6bf15eac,DEPOSIT,4398.68999952564,USD,2019-10-01 04:30:46,Galvan and Sons,TRAVEL,"Murphyfurt, Bolivia",ATM,POSTED,2019-10-03 09:51:58
bcd62eb5-5e32-4dea-88e5-3b3b79bd8a32,3df24330-7f6c-4b3a-a178-b431377eccc5,DEPOSIT,3010.803558584925,USD,2013-09-28 15:13:26,"Baldwin, Contreras and Beck",ONLINE,"Lake Jeffreyland, Trinidad and Tobago",POS,POSTED,2013-09-29 14:08:40
7a4344f8-cc9d-4ea8-974c-87cf5e00e96b,5c73422a-83cf-4f8e-bac8-204ef413aa26,WITHDRAWAL,12265.169661781525,GBP,2013-11-29 00:01:07,Gregory-Clarke,FUEL,"Port Seanmouth, Slovenia",ATM,POSTED,2013-11-30 07:13:23
2ec01fbf-b7e6-49bd-b9f9-a95591e8bfdf,db71c1c5-4859-49e7-bcfa-817ae3b78a3a,WITHDRAWAL,15300.996033877616,USD,2011-11-23 11:27:25,Jimenez-Cooper,FUEL,"Gainesmouth, Brunei Darussalam",ATM,POSTED,2011-11-23 22:49:32
e642e22c-01ee-474b-8ae1-3679f592375e,1883a5a5-d68c-494d-9ccc-026123caeaac,DEPOSIT,3775.9015287058487,INR,2017-01-01 08:22:46,Henry and Sons,GROCERY,"New Allenbury, Faroe Islands",ONLINE,POSTED,2017-01-04 08:22:00
89759626-578b-4149-8c9a-a49cccbd901e,b091a72f-58e2-4743-9f6e-0ca20fce0635,WITHDRAWAL,910.7581136962137,USD,2019-07-13 18:34:13,Hodges-Warren,UTILITY,"New Daniel, South Georgia and the South Sandwich Islands",POS,POSTED,2019-07-16 07:52:33
657603f8-e2a5-4ac1-a533-af3d7ee07909,1aeef355-d945-4fa9-8434-5d9145c2e302,DEPOSIT,3602.39333716968,GBP,2018-05-08 08:04:41,Miller-Randolph,TRAVEL,"Lake Johnny, French Polynesia",ONLINE,POSTED,2018-05-10 22:25:23
e8a1c0f5-c8e4-4eb5-a5d0-29ac91c24b99,4048bfec-ce29-4877-854b-4ea71468ac54,PAYMENT,2543.1528703416234,USD,2013-08-20 01:20:23,"Hansen, Fuller and Allison",TRAVEL,"Nortonfort, Christmas Island",POS,PENDING,2013-08-21 23:50:24
b36e7af1-7fbc-4a67-baa1-725879fef246,2b8fa3f4-913a-4773-96ff-cbc6535d0943,PAYMENT,1691.678514676881,USD,2024-07-09 08:06:55,Wiggins Ltd,UTILITY,"West Nicholas, Guinea",ATM,POSTED,2024-07-10 00:03:29
6c8fff21-49c9-4646-9a93-528eaabd6025,5ecdd25e-b1c2-4dad-9bf3-110c458b7d8c,TRANSFER,2740.5765709044495,USD,2021-07-08 16:47:27,,,,BRANCH,POSTED,2021-07-09 15:30:06
baa9d2df-242b-407e-b299-5b03b270a0dc,5d28fbbb-18f2-41a8-ac6e-c47dba6cc16d,WITHDRAWAL,3506.8654627602227,USD,2011-01-10 15:49:32,Hull and Sons,OTHER,"Rodriguezborough, Bermuda",BRANCH,POSTED,2011-01-10 21:01:34
bf77c941-c41c-43ed-b869-29266e142d02,3d672cf7-dcb1-4328-97b7-f29d19f938fb,PAYMENT,2510.2783972415878,USD,2024-06-06 15:55:04,"Ellis, Johnson and Franco",RESTAURANT,"Dunlapmouth, Korea",ATM,POSTED,2024-06-09 06:37:19
79c11345-66fc-4951-ac85-fb604ac3e29c,840ea447-076f-40e4-b3ae-b7e9d32fe28c,WITHDRAWAL,449.7898030306946,USD,2022-12-20 03:11:55,Henry and Sons,RESTAURANT,"Port Ronald, Ukraine",POS,POSTED,2022-12-21 12:28:02
7cc5e873-a8ff-4e4b-a964-677136d8bc16,792d992a-75ad-4b79-8df4-ae0cba443958,DEPOSIT,4414.379681474962,USD,2015-02-25 21:45:25,Wong PLC,GROCERY,"Clarkland, Burkina Faso",ATM,POSTED,2015-02-26 15:29:05
79e377c3-5418-4bb9-9bde-f195d1641a12,c1f60c98-7498-4a89-951f-b5d8695a283e,PAYMENT,4466.379572220851,GBP,2023-07-09 18:07:55,"Donovan, James and Johnson",FUEL,"Jonathanchester, Cayman Islands",BRANCH,PENDING,2023-07-12 13:27:44
a8ae15a8-82fe-4f46-9c28-537b627a0a9e,60473ff1-f13d-411f-93fb-73610ac86fd6,WITHDRAWAL,3050.444513902601,USD,2025-01-06 18:08:12,James-Robinson,OTHER,"East James, Canada",ONLINE,POSTED,2025-01-08 23:07:35
e0c29c17-06b9-4846-b806-d894b6f70444,abd3a9b8-d2c8-47a3-93b9-f0043d6281c2,WITHDRAWAL,9159.246374968905,USD,2026-03-19 18:17:10,Wilcox PLC,TRAVEL,"Wongside, Saint Helena",MOBILE,REVERSED,2026-03-20 19:48:46
c530d966-543b-4019-a115-e71fe2a22bd8,6d1bd38a-2e6e-46cd-b9bd-22ed1288d762,WITHDRAWAL,168.92416735534485,USD,2010-08-16 00:20:00,Bates Ltd,ONLINE,"Rachelburgh, Ghana",MOBILE,POSTED,2010-08-16 00:39:47
cffcc209-d3ee-4356-8256-edb6b5f74447,32b1c01d-570c-4523-91f1-ae362d9069a9,WITHDRAWAL,6180.2638774399,INR,2016-05-11 17:33:30,Stein Inc,RESTAURANT,"Carterborough, Gabon",POS,POSTED,2016-05-13 15:22:01
a31faf37-7c19-4501-98a8-7879747d1412,43c51a1b-ad52-44c2-aa03-cd6648574ae7,WITHDRAWAL,3299.219323920465,USD,2025-02-12 20:01:05,Allen and Sons,FUEL,"Lake James, Montserrat",ATM,POSTED,2025-02-14 00:39:22
71b181de-48cb-4401-abd4-0c3991c091c3,e40fa815-6065-4eb3-818a-7a79bfb8ed16,DEPOSIT,5304.469903917861,USD,2015-08-21 04:41:39,"Houston, Hooper and Roberts",ONLINE,"Williamsview, Saint Helena",ATM,POSTED,2015-08-21 14:06:28
