RISK_ID,PARTY_ID,RISK_MODEL_NAME,RISK_SCORE,RISK_CATEGORY,REVIEWED_BY,REVIEW_DATE,RECOMMENDATION,CREATED_AT
46051584-d6f3-4cf9-98db-ddde5e13d77a,2259c166-3992-4da1-87d6-da9786bcc662,MODEL_C,76.54872239792388,Medium,EMP2011,2026-04-08,Monitor,2026-04-08 03:09:59
4f5c8123-969e-47e3-abf5-d02294e74951,92ba4750-96f1-4285-b95b-814293b005f3,MODEL_B,80.81701144806026,High,EMP2006,2026-04-08,Enhanced Due Diligence,2026-04-08 05:56:30
b953b69e-5a48-4f90-8ba2-910afba7b7cb,8c5e8086-0ebd-4f3c-843e-5e0d39967b04,MODEL_C,41.94425152932446,Medium,EMP2010,2026-04-08,Monitor,2026-04-08 02:21:10
be2450eb-f728-482c-9633-38857466e574,c2e4cefb-e923-4758-8931-e9513beb4e77,MODEL_B,28.477744635004633,Low,EMP2005,2026-04-08,Proceed,2026-04-08 05:53:17
aac697ae-402d-4a5d-9d41-521990c494b5,962aadee-5eac-48c9-926a-dffb5fb1a9ee,MODEL_B,35.75395050749998,Low,EMP2010,2026-04-08,Proceed,2026-04-08 07:57:40
77ea1656-be6f-43d9-a87c-236cd0cfc170,26c94755-a8af-4491-b831-f8ddbd7449de,MODEL_C,49.70133995451661,Medium,EMP2009,2026-04-08,Monitor,2026-04-08 07:24:54
e41c5ce2-6fef-4f25-be40-7bbf4e7e19e9,b9a16485-eba6-4e59-9d30-c624c91773a9,MODEL_C,75.67181844173419,Medium,EMP2006,2026-04-08,Monitor,2026-04-08 08:18:23
666590bd-9fef-4b99-8ac6-94e18c998c62,3f852227-9ac8-4539-8b79-a2c6fd600e98,MODEL_B,69.10208504926246,Medium,EMP2007,2026-04-08,Monitor,2026-04-08 08:50:41
79d3be56-4410-425f-abb3-af2d3caa2fe7,1f79ceb0-61cd-4978-9349-c54fd6677aa7,MODEL_C,79.05312153732754,Medium,EMP2009,2026-04-08,Monitor,2026-04-08 00:49:09
e0f3317a-3f1e-40c5-8e60-0f9fa664a23b,02cf0251-67f2-4f51-9068-86ca78e7c66d,MODEL_A,12.586006513302761,Low,EMP2009,2026-04-08,Proceed,2026-04-08 03:19:21
17f6b012-79eb-4820-ba9a-b40263944287,fcad2355-a3a6-4049-974f-69ef4fac702a,MODEL_A,1.0051326069192457,Low,EMP2015,2026-04-08,Proceed,2026-04-08 05:20:24
bb1067b2-2189-4334-b93c-717096d216e7,54e78559-e1c4-4754-8ec1-182159a01452,MODEL_B,50.37147359113513,Medium,EMP2009,2026-04-08,Monitor,2026-04-08 02:25:48
0837be57-c734-4757-975b-82b980f6f873,702d489a-7d65-492b-87c5-885e9522de8f,MODEL_A,16.405890465327555,Low,EMP2014,2026-04-08,Proceed,2026-04-08 08:37:18
8fcb0eb7-76f6-4180-820d-164bcdc913d3,b8419908-519f-4f0e-8a33-f267975af9cf,MODEL_C,21.556175653860844,Low,EMP2017,2026-04-08,Proceed,2026-04-08 09:41:18
0b1d668e-f72e-4fef-9492-0a7601cd5124,833065ad-500f-45e2-9ca9-ab9ae967da17,MODEL_A,79.16008616239037,Medium,EMP2002,2026-04-08,Monitor,2026-04-08 03:26:25
628ad8ef-eef8-490d-b9ce-dc3bc2af217e,892ed368-0ba4-4ab8-b9b4-864b4b3680e2,MODEL_C,44.44813651860156,Medium,EMP2003,2026-04-08,Monitor,2026-04-08 06:52:08
2886bdc8-750b-4fdd-abd8-b53b59ae0e68,cec8e45c-6f40-49b7-86f1-a8757538fc50,MODEL_A,98.84315725412391,High,EMP2017,2026-04-08,Enhanced Due Diligence,2026-04-08 10:59:44
cd21273f-7ee3-4eb5-8394-4da6dd4a4b6e,0c702dc2-54f2-41f2-b3e2-bcd24ac83253,MODEL_C,7.566364210718368,Low,EMP2019,2026-04-08,Proceed,2026-04-08 10:59:43
64eadd87-40b9-4dbb-bb60-08be57480dcb,c0a21a16-904b-4e97-afc1-99efb431ad4a,MODEL_A,41.975695953601885,Medium,EMP2010,2026-04-08,Monitor,2026-04-08 13:03:48
f8fd2db3-d666-46e0-9366-6da52d2a0fbf,36f07992-bfd4-4a8c-ae5c-7e26bd7f96be,MODEL_A,49.45038234106498,Medium,EMP2010,2026-04-08,Monitor,2026-04-08 08:15:28
751830c6-c94a-4dbc-854f-7fb5006ebef8,cbe96afc-2cda-4f70-9cda-ab2812d53e3f,MODEL_C,16.562018073813057,Low,EMP2011,2026-04-08,Proceed,2026-04-08 00:02:06
ce297403-47d0-4859-ab77-5f895a3a47b6,0a7b272b-9136-4528-a506-bede1f303ab3,MODEL_A,10.07911416109728,Low,EMP2010,2026-04-08,Proceed,2026-04-08 02:18:13
77b1b04e-1275-4c15-a1b7-df7b672ece15,15d89714-6048-46ae-978c-a4c9c6047b54,MODEL_C,65.29543838049051,Medium,EMP2014,2026-04-08,Monitor,2026-04-08 03:25:12
a8d31287-3530-4cfd-bc1a-f379055f784c,493efbac-9c22-4f56-b085-f14fddc02489,MODEL_A,92.48310315213388,High,EMP2006,2026-04-08,Enhanced Due Diligence,2026-04-08 05:54:50
7dd0af8f-7673-42d2-9dfa-2e18b01ea5a7,ff55e520-b5e9-4647-843e-79d6ff249d15,MODEL_B,50.12017457435968,Medium,EMP2019,2026-04-08,Monitor,2026-04-08 06:41:41
ae1c1710-d8f6-4ac3-9119-a08a2e25a0ea,4f606fac-6602-44f2-8b24-3591ba436e73,MODEL_A,97.06506966846091,High,EMP2011,2026-04-08,Enhanced Due Diligence,2026-04-08 02:38:08
081f597d-36cb-4785-9683-4275744611ac,117bc3fa-b498-46be-90d2-63e1aa0d338e,MODEL_A,68.44820657740107,Medium,EMP2018,2026-04-08,Monitor,2026-04-08 05:19:16
826cff9f-d3a6-4238-85e4-11421753b464,8fcf37fd-2622-4a12-a9df-c5ff37403ca9,MODEL_B,96.71493691687648,High,EMP2008,2026-04-08,Enhanced Due Diligence,2026-04-08 08:28:09
f3e7fe6f-edb4-4e5c-b498-aade84d90a21,d57307b2-2e74-46b9-9289-5cd688dc801e,MODEL_B,83.05343308815839,High,EMP2009,2026-04-08,Enhanced Due Diligence,2026-04-08 08:40:16
c0907e66-5e86-4679-bb69-8e082919aef1,89201225-9ae1-4424-bf51-f5241570d4d3,MODEL_B,33.09493495830678,Low,EMP2016,2026-04-08,Proceed,2026-04-08 04:07:13
9e246cdc-25be-41f0-9be4-58d488056a2a,6648837c-3858-485f-b93e-036fdfb51d9b,MODEL_B,3.7568429880508125,Low,EMP2007,2026-04-08,Proceed,2026-04-08 05:18:36
b5a355ef-7c20-442d-ad0b-28f381ece6d8,765a85a8-454c-452d-ad73-31b0f55016e9,MODEL_C,95.06346490885537,High,EMP2020,2026-04-08,Enhanced Due Diligence,2026-04-08 12:57:48
6c10dfac-1002-440a-9555-fcfe9d5992e2,d004bde4-9b73-43c6-b187-255c989d02bf,MODEL_B,32.08844361172475,Low,EMP2011,2026-04-08,Proceed,2026-04-08 12:55:55
80ffe4d4-ddd2-4fa5-a393-2ff55d2ae005,04743631-e34e-4052-b66f-04ea062bfb4c,MODEL_A,72.13124948670013,Medium,EMP2005,2026-04-08,Monitor,2026-04-08 03:02:34
b8c0d045-451d-467e-b3e8-a1c6ac5784b6,9895eb1b-b69d-4a72-8a75-7908479e33bd,MODEL_C,31.509643178183076,Low,EMP2008,2026-04-08,Proceed,2026-04-08 06:42:01
67042fd3-ac55-46d0-9733-ccaaa93b2196,3a97d684-9be5-493a-aad6-02c63041c500,MODEL_C,97.75909923726445,High,EMP2009,2026-04-08,Enhanced Due Diligence,2026-04-08 11:11:37
970893e5-11d9-478c-87ef-60b433114665,1440e5c3-4935-49b8-aa17-52f38550c6f8,MODEL_A,25.283999270622537,Low,EMP2016,2026-04-08,Proceed,2026-04-08 07:41:46
ccbd567f-7f23-40a2-88ca-f6d819cd15d7,56906bce-9c7f-474c-b88a-faaef7767608,MODEL_B,40.80513856130508,Medium,EMP2019,2026-04-08,Monitor,2026-04-08 08:13:30
4754fd3c-c546-4e17-9b8b-d5e62511abc0,da75cd43-3d49-449d-a29c-dab83ff49b25,MODEL_A,60.374697244242526,Medium,EMP2009,2026-04-08,Monitor,2026-04-08 08:22:21
05f463e6-d793-4095-ba5a-9548921fe07a,9ebea5a8-2a21-4d4f-9596-1c57e66f12b2,MODEL_A,19.028320732148718,Low,EMP2002,2026-04-08,Proceed,2026-04-08 05:43:42
6bffe382-049a-4b52-9bba-956b4d7b1ba7,296ec324-a076-4b78-b92b-9c3198278911,MODEL_B,6.4166305794821525,Low,EMP2010,2026-04-08,Proceed,2026-04-08 11:56:55
e3dc39b7-f7c7-4ad9-b043-c7da28730b31,f6246c7b-ca5d-4286-bc61-85b17421f6b6,MODEL_A,83.47327926351626,High,EMP2016,2026-04-08,Enhanced Due Diligence,2026-04-08 12:04:12
c474dd55-6189-4847-9da5-1d84165e72c4,3c969f1e-d170-49f7-a251-6c0fe6d6a1ff,MODEL_A,96.11033766600391,High,EMP2004,2026-04-08,Enhanced Due Diligence,2026-04-08 02:46:36
36501b73-f0d8-47d9-81c2-290b1a921412,68c1be61-cb9e-4e4f-856e-584c322e168a,MODEL_A,84.03657996414667,High,EMP2002,2026-04-08,Enhanced Due Diligence,2026-04-08 00:58:27
5985597f-c43a-4b39-b455-189e041485de,f9122ed9-0c78-4f2d-b50f-619b37c84b0b,MODEL_A,94.75570378240505,High,EMP2019,2026-04-08,Enhanced Due Diligence,2026-04-08 13:05:05
f7484e31-3906-4bc1-8201-284691d34fb1,af6ede38-e6b2-4f4f-9ff1-8a6a82061985,MODEL_C,70.07919396659443,Medium,EMP2003,2026-04-08,Monitor,2026-04-08 03:31:10
2ac3a7ac-0459-4128-9b3a-24fd539b8ec3,92d995aa-2c20-48aa-ba4a-2f8785a173d9,MODEL_A,56.776601026839,Medium,EMP2008,2026-04-08,Monitor,2026-04-08 04:10:28
f2f75b3c-4315-4220-b1dd-19a31275a605,16d80b0b-48b0-4f03-a730-10ff012372ac,MODEL_C,21.40541429971343,Low,EMP2017,2026-04-08,Proceed,2026-04-08 00:38:35
65a7ad66-c678-4e5a-b6b7-60f88cca55e2,cc7c01c5-ece9-4b97-bca9-45a82df34dcb,MODEL_C,93.5896237315539,High,EMP2020,2026-04-08,Enhanced Due Diligence,2026-04-08 11:33:00
b43d855d-9bd2-42f5-8ebb-2a818d8f8eec,826a42f6-f618-44ed-b678-18b27c2c61af,MODEL_A,93.4348553571794,High,EMP2007,2026-04-08,Enhanced Due Diligence,2026-04-08 08:57:26
3b9acbe9-64c6-4a9d-8b2b-23d927b92a6e,6b16b32f-9eea-4858-843c-1d5d0c435539,MODEL_C,20.862982156449085,Low,EMP2003,2026-04-08,Proceed,2026-04-08 07:43:03
958e63e0-df18-4e30-b0a0-30531eca8dfb,c7de00eb-4862-477d-a515-f651a1c7962a,MODEL_A,70.9597607575172,Medium,EMP2005,2026-04-08,Monitor,2026-04-08 02:33:44
cca8ee71-2475-4e9e-94e9-186f278c67c7,925a64c4-f0be-45a4-aa95-98c283498dfd,MODEL_A,32.402869519300836,Low,EMP2009,2026-04-08,Proceed,2026-04-08 01:48:56
b316e750-58f3-4b63-80be-64ef089357a5,8f99cb74-8914-4f17-b89a-a50f08c1e055,MODEL_B,28.608131982462016,Low,EMP2003,2026-04-08,Proceed,2026-04-08 07:00:51
b2bdc794-ba51-44ab-aa56-54895c8e8338,977ddd20-e8ce-4fc5-a714-56781e2fb269,MODEL_B,47.191676716012495,Medium,EMP2015,2026-04-08,Monitor,2026-04-08 04:50:26
f646999f-acaf-4554-bfc0-0cdd5164ac72,6dd10f9f-6779-4f63-8e1a-e455a2c6e737,MODEL_A,55.88502376651627,Medium,EMP2016,2026-04-08,Monitor,2026-04-08 04:21:53
63417659-380a-40b8-bdbb-d04e95a76439,b51368b5-27b1-4e4b-9251-9263f171e605,MODEL_B,58.76416199781909,Medium,EMP2012,2026-04-08,Monitor,2026-04-08 12:01:32
c45b9487-d4eb-4833-a7c8-115cb54ed171,87ea0a9c-2a18-4cf3-8acf-294925b0afe9,MODEL_A,95.43850421845207,High,EMP2020,2026-04-08,Enhanced Due Diligence,2026-04-08 10:24:34
825a1f76-df1e-480e-ab53-95c53ca7a436,d923f1e0-82a2-4412-b3f5-88f5fb6fc15f,MODEL_C,39.234887658484205,Low,EMP2020,2026-04-08,Proceed,2026-04-08 10:29:15
57d03563-c27d-47d0-bb8d-c0d8888d4a54,6a6ec050-f45b-47b9-9a3e-37546927dd21,MODEL_C,24.725165593583576,Low,EMP2014,2026-04-08,Proceed,2026-04-08 08:26:33
63908160-602e-4a29-b26a-36b09952e2d6,6032ca78-6548-4c2a-9853-79d93890a479,MODEL_C,81.84501702892885,High,EMP2005,2026-04-08,Enhanced Due Diligence,2026-04-08 10:19:04
81b53fcd-4ed0-42eb-a76c-e725b80ca9f1,5d4f0173-83d5-41e5-bb5c-e945f43d57d7,MODEL_A,74.503950202311,Medium,EMP2010,2026-04-08,Monitor,2026-04-08 04:27:06
c21f5d8a-9151-4364-bf50-078c9c13bc4f,d73a26d3-9c9c-42c1-9a81-64277225a4fd,MODEL_C,1.1514700147674306,Low,EMP2017,2026-04-08,Proceed,2026-04-08 03:43:41
d9d1c3ad-0096-4c1f-859a-a70fecc75a0b,4da023a9-2eec-48e4-b4b5-649fae436cb0,MODEL_B,93.95410962998446,High,EMP2020,2026-04-08,Enhanced Due Diligence,2026-04-08 04:55:29
81473792-ab5d-4e85-a94a-7d69f1411337,22a762ff-654a-4bd1-a990-a2f1f0b862ed,MODEL_B,17.60422906555639,Low,EMP2020,2026-04-08,Proceed,2026-04-08 02:28:34
e4963d5c-92ad-4d17-9b48-22ab14d8188d,3a9b5f73-0a57-4d92-9646-322c8d749f9a,MODEL_A,79.96075344039627,Medium,EMP2003,2026-04-08,Monitor,2026-04-08 12:49:01
a9dda944-5e3e-470a-bae5-d8e8d2c30470,a6cc00cd-160c-43c5-8205-8c6690fefa9e,MODEL_B,45.89435205324164,Medium,EMP2017,2026-04-08,Monitor,2026-04-08 03:12:14
d536b3fb-9e8b-4d3c-8e1f-29dab29987c9,173341d6-090f-4f74-8d5a-874491a25ff3,MODEL_B,37.9410216820631,Low,EMP2005,2026-04-08,Proceed,2026-04-08 11:25:17
0db06a2b-acd1-42d1-b7df-cc762683def0,8cae2ac5-c8d3-459d-a6b7-7d10949e4280,MODEL_B,5.785480829199341,Low,EMP2010,2026-04-08,Proceed,2026-04-08 10:28:33
fb162c4e-c683-41e4-aa17-0128d18b6067,4aba0fea-ff39-418e-b209-18f9e81a4999,MODEL_C,85.31452006900383,High,EMP2017,2026-04-08,Enhanced Due Diligence,2026-04-08 03:35:37
92f12080-1b01-475e-b158-ef3812abd4f4,d4e621cb-0a6d-4626-822f-c5269ef35b4f,MODEL_B,16.033852411418525,Low,EMP2006,2026-04-08,Proceed,2026-04-08 01:56:17
af75573a-1c44-47ad-8648-27e773c7517a,e8e0a6b7-a524-43f7-b218-b1c28d618870,MODEL_A,33.88605492595285,Low,EMP2002,2026-04-08,Proceed,2026-04-08 02:17:00
85b27932-9617-4889-84af-8ecf6b3f9293,ad0f24df-e651-4560-870f-9b9ca57ca740,MODEL_C,12.88872693249219,Low,EMP2020,2026-04-08,Proceed,2026-04-08 01:42:48
35ece720-a048-444e-b5f6-3966fc8e8b47,2f3e44cf-54a2-4e4d-98e6-01048e678385,MODEL_B,9.387549637137516,Low,EMP2007,2026-04-08,Proceed,2026-04-08 01:16:31
b146d052-4fef-4ce5-92ee-06133d86d354,cf98c38a-8efe-43ba-b488-ba07a6dbdbed,MODEL_C,74.86088686924701,Medium,EMP2018,2026-04-08,Monitor,2026-04-08 02:00:58
5b57191e-549e-4b95-acd8-92e0e3ec8367,1d30a27f-1d68-4783-aef4-7f12f40fc211,MODEL_B,62.268830768024905,Medium,EMP2004,2026-04-08,Monitor,2026-04-08 06:39:43
80110a0f-e590-4bff-b446-1f62c1f6da09,1407c150-d71a-43fc-b8f6-c6a5b5a2d8ae,MODEL_C,91.55013314283333,High,EMP2008,2026-04-08,Enhanced Due Diligence,2026-04-08 04:08:38
7ce50267-e7f7-4d38-bc10-ef5c53201753,d9095c4c-be34-4841-a6a9-62c2c3fed8f9,MODEL_A,36.70799193363601,Low,EMP2009,2026-04-08,Proceed,2026-04-08 01:01:20
6cdc8a38-8c86-4c9d-b55a-50a6a1f24f7c,3b7969c6-320d-4571-b055-9146cce5b7f2,MODEL_B,51.70278956261877,Medium,EMP2009,2026-04-08,Monitor,2026-04-08 05:00:25
fd79960b-128e-44a7-90c7-0771ba3b18b5,d0e02826-3bd7-4aab-8150-bff10462bb85,MODEL_A,66.75285628650126,Medium,EMP2016,2026-04-08,Monitor,2026-04-08 02:03:07
dc797eba-847b-4dc1-9b15-2040a8c8e35d,a4368838-3b7d-4a0c-a688-ffdd0c81bfa0,MODEL_C,13.212554681071243,Low,EMP2014,2026-04-08,Proceed,2026-04-08 08:22:15
acf530a6-c2e3-4a9a-b0eb-f7c720b68e42,0f2ae532-fa74-41b9-b819-0b155bd70449,MODEL_C,4.908948537273572,Low,EMP2001,2026-04-08,Proceed,2026-04-08 10:48:31
fde492d6-5364-4291-81fb-3a79dabd19dd,2c54262a-d326-4cac-a67f-562a90941490,MODEL_B,49.30158856655662,Medium,EMP2015,2026-04-08,Monitor,2026-04-08 06:32:07
5d75ed10-32db-4622-9bd1-ee0b9fde226d,651f5d7b-99b5-481d-9dfd-cca2c697dc59,MODEL_A,86.26158612565527,High,EMP2001,2026-04-08,Enhanced Due Diligence,2026-04-08 03:04:12
7fbbc835-6b9f-4650-8539-0fbdf79301b6,45e2327e-38e1-4982-a0fc-37b7e566b5b0,MODEL_A,37.951823978466656,Low,EMP2005,2026-04-08,Proceed,2026-04-08 08:02:33
2125b86e-c461-4b21-89ab-5ed9ab12e721,7d9e27fd-2380-4777-adc5-36fbb4d5b091,MODEL_A,64.26704463320098,Medium,EMP2006,2026-04-08,Monitor,2026-04-08 03:57:23
3b34a918-17bb-4051-94c6-9d1d144fb5e6,ba5cc70c-a3a2-4cc9-8140-bd0f03324156,MODEL_A,49.27618498690518,Medium,EMP2017,2026-04-08,Monitor,2026-04-08 06:40:52
135460f7-dd4d-42e5-9800-a026fd241ede,8c6a5de6-f784-4d67-9369-166c0e90b115,MODEL_C,5.443487214378462,Low,EMP2005,2026-04-08,Proceed,2026-04-08 06:19:18
4a7e5aa4-d77c-48c3-a5ef-03ff81ae5c6f,21c6df87-347b-4751-953a-b1de6af0adb8,MODEL_A,1.4892206271242436,Low,EMP2015,2026-04-08,Proceed,2026-04-08 06:46:44
4fd92733-31ce-4a7b-a6e6-777e26f71133,596cdcac-8422-47b8-a21a-5a83ec20be11,MODEL_A,62.323114661888454,Medium,EMP2010,2026-04-08,Monitor,2026-04-08 08:58:25
00521421-e462-4016-abdc-276e83246a5a,4d968770-d5aa-472f-9332-ffca46db31ea,MODEL_C,5.852510463120475,Low,EMP2011,2026-04-08,Proceed,2026-04-08 06:33:33
40cc6d64-9687-4b9b-b2ae-1b1e8a7ec830,be00486c-e38b-4bf2-87bd-f71742f86338,MODEL_A,65.17021260157895,Medium,EMP2016,2026-04-08,Monitor,2026-04-08 01:47:31
9aa5b282-60e3-4b31-8f40-b2d1080c4b1d,cb822239-d6c0-42bf-82dd-677e91279540,MODEL_A,99.63974000251008,High,EMP2017,2026-04-08,Enhanced Due Diligence,2026-04-08 03:09:36
9220dd2f-a8c7-4f31-a5b8-719751425a28,93c23e2f-2dcc-4da1-a192-f4b5c3df1681,MODEL_B,15.838266632200282,Low,EMP2015,2026-04-08,Proceed,2026-04-08 07:35:48
068b8d23-1ec0-4c0c-9206-90bd81826771,d1fb59cf-b751-401f-b6a4-f746af4dcee7,MODEL_C,63.03447329824352,Medium,EMP2007,2026-04-08,Monitor,2026-04-08 04:21:58
84baa884-741e-481a-8dc2-308e3b6d97bb,fed87819-90f6-4f28-86b0-03c4196f64c5,MODEL_B,60.75398487385142,Medium,EMP2012,2026-04-08,Monitor,2026-04-08 05:41:30
c83d72a3-2a0b-4360-8859-11894fdb52a7,7e2649c1-c84d-444c-a13a-d4c575a4bc44,MODEL_B,75.75393232982383,Medium,EMP2011,2026-04-08,Monitor,2026-04-08 12:55:17
d14a8d89-6b50-4ff2-bb47-298f38140588,e7761a18-66b7-4870-8394-b800647cc0c8,MODEL_A,77.6094865629004,Medium,EMP2013,2026-04-08,Monitor,2026-04-08 04:00:22
5f0e02bf-0ea5-444b-ac17-940631018d15,0d171f50-7415-488b-86ef-05560e37c1fe,MODEL_B,85.59692636229911,High,EMP2013,2026-04-08,Enhanced Due Diligence,2026-04-08 06:31:57
de76861c-e609-4ba0-8305-8c443e4ef9a2,e7f8a9df-c306-44d0-b8dc-6a1536487ca5,MODEL_A,66.92255263708343,Medium,EMP2003,2026-04-08,Monitor,2026-04-08 10:10:21
28bffd60-e1d6-4686-852b-0a94517b3716,f401b89e-422a-4817-a1a3-632a2aa3b8d6,MODEL_B,47.659765891799545,Medium,EMP2018,2026-04-08,Monitor,2026-04-08 08:38:29
0cb666fb-f3fd-4a7d-abb2-3eeb3df9193e,6c86e44f-86d7-486e-99d1-d6d66573dece,MODEL_A,85.88849896133456,High,EMP2015,2026-04-08,Enhanced Due Diligence,2026-04-08 12:52:54
b5b01348-5777-4c1c-bbfc-d01bfb4f3424,f3d82b98-b788-4c16-8447-d16dc0cd4136,MODEL_A,45.804279476384444,Medium,EMP2019,2026-04-08,Monitor,2026-04-08 06:53:05
9679113f-bb42-4ca8-baee-ca4e5fd71e5a,d26c9363-29be-4c20-8c86-a60a8412aa8c,MODEL_B,13.97670861581397,Low,EMP2019,2026-04-08,Proceed,2026-04-08 09:11:19
4b0d7cb9-cebf-4014-a6f3-9bc7aef5e298,c113229a-ab96-47d1-b126-2193ada3f831,MODEL_B,30.505986560068287,Low,EMP2010,2026-04-08,Proceed,2026-04-08 10:08:31
9b510712-d121-4df1-bcc9-30df87040557,7242f072-ff2b-45cc-afef-8d23674401de,MODEL_C,90.59047331344323,High,EMP2016,2026-04-08,Enhanced Due Diligence,2026-04-08 02:29:02
29ea97d3-1920-4bd6-857d-e94c7a95c0c9,81c78e4e-d35a-4c41-93fb-4284ada871b6,MODEL_A,20.416895200703276,Low,EMP2006,2026-04-08,Proceed,2026-04-08 10:21:40
97a1f281-d33a-425c-998e-096aa79ff023,a293d40b-5c40-4658-ab99-a5df826fd8af,MODEL_A,23.396260152392767,Low,EMP2009,2026-04-08,Proceed,2026-04-08 07:45:19
a286fe87-2b16-4cef-ba2e-62dc0a16fa3e,41d87fa2-22aa-4313-85a1-c3eca3c086eb,MODEL_A,89.93606758345003,High,EMP2012,2026-04-08,Enhanced Due Diligence,2026-04-08 05:55:02
1a262994-58b2-45fa-b308-624718521c6c,46ee2ac8-ba2a-49ab-a345-6dc4ad058355,MODEL_B,99.72056092565661,High,EMP2014,2026-04-08,Enhanced Due Diligence,2026-04-08 06:11:41
b6368b35-cdad-4396-aa36-3db038891ac0,dcdf9810-d424-4c2b-a212-2c753eedfb2b,MODEL_A,37.45493168080883,Low,EMP2004,2026-04-08,Proceed,2026-04-08 12:14:03
3bc2c33d-346c-4f3f-8b1d-7d6a1bc273ad,d68c502d-7529-4515-b90f-5f4b50d5aa82,MODEL_A,55.15027300707853,Medium,EMP2011,2026-04-08,Monitor,2026-04-08 03:11:26
e2b603df-2be6-4fb1-bc78-a3f94a962c36,785a7482-5c8b-4128-a0cf-088017e1b9f5,MODEL_C,99.19122415187822,High,EMP2018,2026-04-08,Enhanced Due Diligence,2026-04-08 05:36:11
d2098725-4b8e-4b30-aecc-afff03ab437e,934c73e0-759c-4c7e-afad-867105322e4a,MODEL_A,83.74398667286565,High,EMP2012,2026-04-08,Enhanced Due Diligence,2026-04-08 07:24:11
fa078afd-6a73-4aa8-9dc0-729c3bc17e80,e991d217-95fc-4141-ad14-8f865d98a0a9,MODEL_C,42.4341569119501,Medium,EMP2008,2026-04-08,Monitor,2026-04-08 03:40:53
77e1d4ec-3d49-4e4c-8d45-327318a47e35,cab98f6e-49d4-4e85-b863-ed803e5274ff,MODEL_B,34.827542110061195,Low,EMP2006,2026-04-08,Proceed,2026-04-08 03:20:58
4e7e28d9-00ce-4c8b-b1c7-92d0a1c4bb54,8a71a3f6-9318-4c89-b928-c321e83397a1,MODEL_A,6.964409543539873,Low,EMP2009,2026-04-08,Proceed,2026-04-08 05:39:33
e84c6124-95ec-48a0-bd7f-1b4ce39ad321,415b776c-0087-40a3-bfae-ebf457dd9cd7,MODEL_A,69.00387907552704,Medium,EMP2015,2026-04-08,Monitor,2026-04-08 00:46:59
ae5b90ae-1d8f-4b8f-babb-39e9b6f72803,3e7419bd-86ea-4d40-b08d-dbe52b09b505,MODEL_B,10.193987425681472,Low,EMP2010,2026-04-08,Proceed,2026-04-08 07:50:58
2ac69fc2-2e31-49a0-b16e-0f8daaacd474,ef36b0c3-955f-48be-901f-732065f0a187,MODEL_C,68.62615201927326,Medium,EMP2010,2026-04-08,Monitor,2026-04-08 09:55:09
bd2ffd59-f0cc-4883-ba89-e4683ff52087,193baa94-bec4-4c17-87d9-f589566bbc92,MODEL_A,76.96828817456073,Medium,EMP2015,2026-04-08,Monitor,2026-04-08 08:20:37
91272643-fad2-4fee-a8ea-3e177f456b63,232c40e9-ce96-463c-9195-91b471f888f1,MODEL_A,94.60419119596251,High,EMP2020,2026-04-08,Enhanced Due Diligence,2026-04-08 06:12:39
d100db39-02ca-42e7-8496-ead65828afbe,d4f728c5-db5d-444e-9026-c30b7efd396c,MODEL_C,43.19872362652429,Medium,EMP2015,2026-04-08,Monitor,2026-04-08 01:03:17
680c618f-8d06-47f6-b31b-2e8a30802474,c1ca2dbd-7d14-437a-ad03-4d0504043826,MODEL_C,48.50620984953862,Medium,EMP2005,2026-04-08,Monitor,2026-04-08 00:35:26
e256573a-7512-4f5b-84a6-624cb8791d75,00113c61-843a-43b3-aa7b-4dd7678de5a8,MODEL_B,87.17960683444316,High,EMP2009,2026-04-08,Enhanced Due Diligence,2026-04-08 00:54:30
ed2e191b-7ce8-4668-a9f5-9df13b3dd9e4,43e0e767-b274-4884-9ee1-3931bd6bf766,MODEL_B,93.97959694319702,High,EMP2013,2026-04-08,Enhanced Due Diligence,2026-04-08 09:20:43
7f45735a-fc48-47b2-a40f-c3005af2bb72,8f1daf93-2980-4d26-b5d8-f33a475fbb65,MODEL_A,21.87641489299722,Low,EMP2010,2026-04-08,Proceed,2026-04-08 11:35:45
e6efa302-0d84-4d04-ae86-6eb40a656c51,537a6977-92d5-46ad-89f0-ef227ea9624b,MODEL_B,9.44925266159612,Low,EMP2003,2026-04-08,Proceed,2026-04-08 03:45:16
62ba8850-b61f-409c-8be8-9610462a4a38,f501a164-1151-4219-8cd9-538994cb2abd,MODEL_C,39.98400849854365,Low,EMP2020,2026-04-08,Proceed,2026-04-08 11:57:55
f7494bfc-7781-48ec-9257-487640e420d6,a66cef79-c4a7-4b2c-b1e9-f148dce81746,MODEL_B,60.068396130039794,Medium,EMP2020,2026-04-08,Monitor,2026-04-08 01:55:09
08cda2aa-d187-422d-b802-8e2ef63a5ab2,290e536e-3d61-4c24-b828-a44e9919793c,MODEL_A,26.458182299790355,Low,EMP2006,2026-04-08,Proceed,2026-04-08 06:31:07
ba9fa881-6724-4d08-814c-d8cc6f67e228,fc8d3d7f-e41c-4165-96b0-38d57c440e81,MODEL_B,45.8689940896453,Medium,EMP2007,2026-04-08,Monitor,2026-04-08 01:56:04
3243b411-f7f7-40be-a31c-822c1180f86c,da0d9abc-0e88-408b-9630-5e82716cdc83,MODEL_B,73.61230387018105,Medium,EMP2017,2026-04-08,Monitor,2026-04-08 08:49:03
