KYC_ID,PARTY_ID,KYC_STATUS,REVIEW_DATE,RISK_LEVEL,REVIEWER_ID,LAST_UPDATED
e3e92d81-0e0c-4d01-a154-94a8c166e2a4,6a677bcf-1ef3-4c1c-9fe7-e87b767bc6db,Verified,2026-04-08,High,EMP1016,2026-04-08 02:06:10
197cd0e5-7702-4101-9950-097bbea3ce6e,87ee219a-a2aa-4144-a2d6-72bfeecfb0f2,Verified,2026-04-08,Medium,EMP1015,2026-04-08 10:57:19
badae55e-c27c-4f8b-98fa-96eefd043d2c,0a68b0fe-3eef-4847-aefb-900ebf235145,Verified,2026-04-08,Low,EMP1010,2026-04-08 12:27:26
d7ba0fb7-098b-41fc-aca3-43b2d8a514d5,9e00f523-8341-42de-947f-ea70859541cd,Verified,2026-04-08,High,EMP1018,2026-04-08 03:11:02
47c55646-6105-4b7c-ab0d-38f111e37234,8734828a-7b4c-46ca-b3ef-703cce9e74bc,Verified,2026-04-08,Medium,EMP1016,2026-04-08 08:42:08
14d7cff3-c1fe-40a6-a13f-d7a15f498e33,6ed91785-a652-4b38-9890-fd7d5f4684b4,Verified,2026-04-08,High,EMP1006,2026-04-08 01:10:17
22080b81-867f-43fb-809d-49330c47bc86,df6356ba-b9c0-4142-85b2-a87e5bde653c,Pending,2026-04-08,Medium,EMP1006,2026-04-08 07:00:33
0de2b869-9dcc-437d-96f5-3b052e8e59c0,cf7184dc-1e3d-477d-be89-bb52e598e571,Pending,2026-04-08,Medium,EMP1003,2026-04-08 04:32:13
5fa2d3b3-2cf9-42cf-bc3d-bd505497aabb,c66599d8-8f1d-4254-a5c8-747b95d868a4,Verified,2026-04-08,Medium,EMP1010,2026-04-08 06:25:24
ae5233f3-89c0-4b39-bec5-5dcd965546a8,221944eb-f17f-48ba-adf1-a0851fe9cf20,Pending,2026-04-08,Medium,EMP1001,2026-04-08 11:22:30
5e88504a-c1c9-4eb9-8680-5992ea408a19,99d743e6-38cf-4b13-ae42-016b324918af,Verified,2026-04-08,High,EMP1009,2026-04-08 12:20:15
36c48933-2753-4b91-ac71-88df6109f3d6,b9daeaa2-9c86-40c2-aa89-5b445a92c074,Verified,2026-04-08,Low,EMP1010,2026-04-08 02:53:13
58a0324f-77fc-4d41-8721-cae72160352e,84f5477e-525f-4b76-98d1-1467e235c679,Verified,2026-04-08,Medium,EMP1020,2026-04-08 12:32:00
dfd21ed4-be3e-48e1-995c-82a276c319c9,a57290f8-88a4-4b2b-8e64-29e54a90848f,Verified,2026-04-08,Low,EMP1001,2026-04-08 01:03:50
954f0093-9acd-42da-8070-05f693c578fd,3773d09f-7b28-4d9c-80e7-508797a04d5d,Verified,2026-04-08,High,EMP1012,2026-04-08 03:48:01
52b194ba-fcac-4a0c-a795-6a5b46971867,1133f08b-08f7-4392-bb35-a95143b8d4e9,Rejected,2026-04-08,Low,EMP1016,2026-04-08 06:47:29
09ecda4b-42e1-4fd0-b173-3e899c9994ad,9b667dee-89a1-4da6-9c9c-ef1d3da2baf8,Verified,2026-04-08,Medium,EMP1005,2026-04-08 08:00:49
2484115e-958b-465f-a626-0e6e13f01cfa,fac13dd5-b3d3-40ee-a971-b6ed6d32f3f2,Verified,2026-04-08,Medium,EMP1008,2026-04-08 13:15:15
6b71796f-9750-44d4-950d-76c0139d1c5b,5d85cbf0-0a15-4925-840c-e93c576c2f67,Pending,2026-04-08,High,EMP1018,2026-04-08 00:16:16
751540d2-e105-4a98-a4de-5437de58b5e1,e16475b8-0d77-4d2b-a8ae-0547b8f5da86,Verified,2026-04-08,Low,EMP1005,2026-04-08 03:15:43
8dad747c-89b3-4548-a6fb-5f0aa7b4ae6f,4550cc3b-7754-4301-b648-2d7345528eeb,Pending,2026-04-08,Medium,EMP1015,2026-04-08 12:22:14
84e63858-5469-464d-be29-d260338955aa,b9c7cf6d-c42e-4a32-b92d-7560d3df4294,Pending,2026-04-08,High,EMP1017,2026-04-08 09:35:33
2d23f022-e2e9-431a-8f8f-a9e5170488f3,f8f2d3cc-34b7-445d-bf0f-ab7bbf670e8a,Verified,2026-04-08,Low,EMP1004,2026-04-08 03:39:08
1f534701-0216-4a15-8b94-af6ede40b2ea,3802efc3-9189-4b5b-bc33-ef0370ddef18,Verified,2026-04-08,Low,EMP1010,2026-04-08 12:55:33
1640aeaf-4071-4a1e-b72d-4c900dae8acf,021c6ac6-2a6f-49d7-b3cd-c9ed603bbc0d,Verified,2026-04-08,Medium,EMP1006,2026-04-08 06:08:05
fd784240-fa42-461b-b360-89f58905d1eb,8d1e3f96-2791-457f-8304-425e72e0ffbb,Verified,2026-04-08,Medium,EMP1004,2026-04-08 01:43:33
1564594a-86e6-405d-98c2-79d6c10c5228,cfea4750-9a9a-4f0d-8429-74b6ffd2634a,Verified,2026-04-08,Low,EMP1014,2026-04-08 07:31:17
6b099523-45e1-411e-9dc3-cd6e238dbc1c,3f9f2762-3913-47c9-9c1e-47ef0c41b19f,Verified,2026-04-08,High,EMP1018,2026-04-08 08:55:29
34bedbba-b6a3-4a09-b669-8b9a3c482d96,95aa319a-c671-4d96-838c-71b34160df1d,Pending,2026-04-08,Medium,EMP1014,2026-04-08 01:34:05
539ed273-4dbd-42ae-be05-7016b3d14810,298a46e7-f44b-4e1d-ab71-cb121a7d81c2,Rejected,2026-04-08,High,EMP1020,2026-04-08 10:10:08
055e2d71-7469-463a-860b-c181141ea43e,1b452116-30ca-4ced-9845-e629f6076ae4,Verified,2026-04-08,High,EMP1016,2026-04-08 05:42:09
d4fe1bba-fa7d-49da-9bb8-cc41b7e4075a,8286f8ac-9a87-4ce1-b4f6-de68742ade8f,Pending,2026-04-08,Medium,EMP1017,2026-04-08 12:20:51
74c7972f-a5c8-45f4-867e-2c5dfa96a82c,9ad45551-14f9-4ac4-b051-a7c3f9f7c5ce,Pending,2026-04-08,Low,EMP1006,2026-04-08 00:06:43
7590dc4f-1ae4-4533-a651-d5455c957688,cce4f69b-e775-41ac-b9a6-2c281f30f154,Verified,2026-04-08,Low,EMP1015,2026-04-08 01:08:24
1e318e9c-0ce9-4331-8d85-a53eaeb519a6,fc22344f-9e6b-49a3-a863-d85a9397b16a,Verified,2026-04-08,Medium,EMP1008,2026-04-08 00:46:25
ce2c9ec4-9ab8-4c98-9747-339debcc8ef9,1386eb59-a8c7-48c5-820a-ddd923cfda8d,Verified,2026-04-08,Low,EMP1002,2026-04-08 07:32:46
1c03ab31-50e3-4311-9159-a3bd6d7a38a7,e6d28c75-f60c-43db-96ce-fec2ebcd3c1f,Verified,2026-04-08,Low,EMP1019,2026-04-08 08:44:03
51b934c8-c79f-4589-b67d-b478bc2f585b,1e968a9a-f3bd-4b74-a78b-fdc29ee65c51,Pending,2026-04-08,Low,EMP1002,2026-04-08 09:14:44
bf4da259-c2dd-4191-987b-67f5d3e09988,c917e01a-6b93-4757-adec-d1ca81032c72,Verified,2026-04-08,Low,EMP1010,2026-04-08 02:41:26
b8119cab-c7a2-4be6-918a-d12510bb3e5e,0e248519-bb70-433d-aaf7-1f19ac367adf,Verified,2026-04-08,Medium,EMP1017,2026-04-08 09:43:04
65c48b40-b9c1-4d1c-94d6-4e7594141243,d3a6d36d-2caa-420c-90eb-0c90a283e3db,Rejected,2026-04-08,High,EMP1018,2026-04-08 05:40:55
512093ad-d3b0-43a5-8203-8b203f765783,a7cb2808-ff8e-435a-994b-8a1a9ad6e25d,Rejected,2026-04-08,Low,EMP1004,2026-04-08 02:44:19
4441179e-3793-44ef-a658-cb42d5fe8970,69519880-5ed9-4d06-a6da-725c5eca76e2,Verified,2026-04-08,Medium,EMP1020,2026-04-08 00:33:13
22b844f8-c19c-4899-8508-2c29f2116d4d,a5667591-d2fd-46b9-947f-9d0375092cfb,Verified,2026-04-08,Medium,EMP1019,2026-04-08 02:22:01
d219df2e-fddc-490e-bada-ce05009cdd4e,82b5ad00-e9bc-47f7-b820-5310fedcc413,Verified,2026-04-08,Medium,EMP1018,2026-04-08 11:38:01
72a72e05-276c-4bd6-876f-f19422a5c87c,b1829871-1900-4d4e-8e99-542ae903581b,Pending,2026-04-08,Medium,EMP1010,2026-04-08 01:50:23
c8df90cd-195a-41c1-b77d-862bec0ca9f8,7776b243-94ee-4a51-82ba-dcd68307f77e,Verified,2026-04-08,High,EMP1001,2026-04-08 03:14:09
a930b3b3-8c1e-4c4a-af8e-deddb3ff047a,d0155619-801f-4178-b7fb-1585a43073f2,Verified,2026-04-08,High,EMP1019,2026-04-08 10:02:00
a6e81051-980f-49c0-b608-0da04fdd2373,c7e53679-cf9a-4e52-8752-f7b7b37510da,Verified,2026-04-08,Medium,EMP1010,2026-04-08 03:30:19
fdba2535-364f-4b04-be5d-98fd631ad229,009f9d95-bc32-499d-93e7-4a9c6a47939c,Pending,2026-04-08,High,EMP1014,2026-04-08 09:34:05
5fc7c61e-6617-4346-9ec1-7b132b4d7a41,9a6712cb-20f4-4295-a1be-31b34e93d1d8,Verified,2026-04-08,Low,EMP1008,2026-04-08 10:21:54
705d22ee-ef99-4532-9492-07cd00f4974f,5945e758-ca78-40a1-a5c2-83655eb14c45,Verified,2026-04-08,Medium,EMP1006,2026-04-08 10:58:57
8c90a893-1f0f-4fc0-a42e-383cbd5f7611,449f16d5-e87e-45bf-83a8-50dcdc47a4ec,Verified,2026-04-08,High,EMP1011,2026-04-08 11:21:51
468e8007-4a88-4d8d-a595-db7e8e344ba1,572884e4-85fb-4d1a-80ce-cabfe3e8d2e9,Verified,2026-04-08,High,EMP1015,2026-04-08 00:26:20
bf2390dc-f9ee-4b58-b37b-166e44bd98d1,2546e9f1-73f8-4261-b75a-689a5e512e2c,Verified,2026-04-08,High,EMP1010,2026-04-08 04:23:36
688914c3-0cb3-4607-ae29-d2a0ef993a6d,0b905d94-b039-4abb-8710-df08cccb048c,Pending,2026-04-08,High,EMP1009,2026-04-08 00:10:06
e76a1177-013f-4954-be92-ab30f93a0cb2,8eaa6ead-b5d7-4206-be5c-70c462759a8f,Verified,2026-04-08,Medium,EMP1013,2026-04-08 05:11:33
e06426d4-f26b-4094-92e1-38fca3185f49,7ed4dacf-6e90-4897-9444-8863f4cebb02,Rejected,2026-04-08,High,EMP1007,2026-04-08 06:26:30
40a7b503-0adf-4426-84ab-1e6d34487751,7cc9c26a-7b6b-4987-b0ab-67829c8f66c8,Pending,2026-04-08,High,EMP1007,2026-04-08 01:29:45
12575d09-b5bb-42fd-bee4-be48c3c3b65a,cb462289-1196-4206-81cf-efe7e1675228,Verified,2026-04-08,High,EMP1002,2026-04-08 13:11:10
ec464918-1744-4c9f-83c7-a9cada3b0d54,97bcc44a-24c7-4b18-af67-65f77060a91e,Verified,2026-04-08,High,EMP1009,2026-04-08 03:16:49
ea2496e1-26f3-4536-91a2-26fda06b0b37,a6ab37df-8f30-48b8-be4b-600a0512d0c7,Verified,2026-04-08,High,EMP1011,2026-04-08 01:15:44
87f55ec0-0979-4bd8-b377-c71579df1a78,14dfb104-8d7d-40ad-a7a5-fe167a5f0270,Verified,2026-04-08,Medium,EMP1014,2026-04-08 07:37:29
db8b4849-0ba8-4ed8-b275-c1b49bb6b2e3,9fdc29a1-84e2-4d55-b52b-5cebc4309449,Verified,2026-04-08,Medium,EMP1016,2026-04-08 08:17:58
917f229c-6bfc-469d-9110-75e9920cdd4a,8f1697e7-d15b-48b6-9ab1-aa51602ccb00,Verified,2026-04-08,Low,EMP1005,2026-04-08 07:43:05
0d034fdb-ecf6-4f35-9ca8-a60f50899848,eb901da8-e285-420e-a171-06625d936dfe,Verified,2026-04-08,High,EMP1009,2026-04-08 00:09:49
22c5a95f-986d-4ea9-801d-582f27f45832,fce267e8-29f2-4988-be82-ac3eaa6cb530,Verified,2026-04-08,Medium,EMP1003,2026-04-08 04:44:37
aab9552d-29d0-404e-9c34-50782bf17dbe,6d0fd1bb-ca40-4301-9b9d-37af1f4a067c,Verified,2026-04-08,Low,EMP1009,2026-04-08 06:44:06
d421334c-7ae1-44a7-80da-950795cbaabe,08ce3a77-5437-4b28-a865-a8a813d84dad,Verified,2026-04-08,Medium,EMP1019,2026-04-08 03:38:40
b4c925b6-4ee8-4816-8f88-6e79ba6e311b,409c758a-84b5-40b8-af00-ea23aeec2f00,Pending,2026-04-08,Low,EMP1007,2026-04-08 06:21:26
697ae70c-9073-43de-be17-cf0ac5ff8700,1b80bcc2-72b8-44e5-b8b8-ebc51df5aa31,Verified,2026-04-08,Medium,EMP1012,2026-04-08 08:01:04
44f2a24c-acab-4c8b-abf3-63bab38a70b9,bd2baf4a-5f06-462b-bda1-5995681b6a1c,Rejected,2026-04-08,High,EMP1005,2026-04-08 00:20:58
cccabea2-6169-47c0-8189-b46b70eae31e,73012c68-831e-4a5f-9e57-9f3971530f10,Verified,2026-04-08,Medium,EMP1009,2026-04-08 04:51:45
a1e9812f-7327-49aa-96b8-88985425b399,b6e21576-7c69-41e6-9557-9d2a1afcc13f,Verified,2026-04-08,Medium,EMP1018,2026-04-08 07:55:50
1c31dc47-b1b2-41ef-8d01-46d5159e0709,cd6ee02f-776d-4e39-bc06-f0964a5bd7f1,Verified,2026-04-08,Low,EMP1003,2026-04-08 07:37:02
630c9e3c-3c6e-4e52-92c7-fbb8b46ef92a,080c0c16-42d4-4023-b4e7-665fef2ccec6,Verified,2026-04-08,Low,EMP1012,2026-04-08 04:03:18
51960e36-3e8f-41d1-be95-f933d3a2a38a,26a63e77-5cd3-4fed-be41-7e69e594e097,Pending,2026-04-08,High,EMP1016,2026-04-08 01:22:55
cc65f038-c568-4701-948f-62e6964739df,4137a8dc-e1b8-4b26-b4cd-96fa9d67b235,Pending,2026-04-08,Medium,EMP1013,2026-04-08 00:37:40
dfe8b430-7f55-44d5-b19f-8b6e51f76cfb,5e269ff5-a470-42fe-9b62-fc035168f3ce,Pending,2026-04-08,Medium,EMP1017,2026-04-08 09:57:14
1f83766c-5b66-4fed-ab4a-bbfe52320223,b1ae14e4-6c69-42ea-961d-4f829a0b0903,Verified,2026-04-08,High,EMP1017,2026-04-08 02:51:14
5640a7f8-0543-4a56-b781-8810ee2fe0eb,6722bf57-698f-4293-87fd-54d2e70312f1,Verified,2026-04-08,Medium,EMP1012,2026-04-08 09:59:33
5e1bca6e-55c7-4e61-9f3a-d1490cb54435,232aea41-6ef2-40a3-a3ad-09d7583b8ca9,Pending,2026-04-08,High,EMP1018,2026-04-08 05:44:58
b74d93ce-b21f-4619-8a3b-a6391cf3bc35,85473a17-df95-47b4-b8c4-245109066ae8,Pending,2026-04-08,High,EMP1018,2026-04-08 09:47:28
48855b66-1ffa-4420-b880-9a03ee976ca3,0c83f8bb-3188-440d-88c1-d2f51b64569e,Verified,2026-04-08,Medium,EMP1016,2026-04-08 02:19:47
83a69e50-39f3-4ea6-be8c-cff555c55394,4bcd5126-4707-4c62-b2b4-a3f13d6de885,Rejected,2026-04-08,Medium,EMP1017,2026-04-08 01:40:55
f813f0ee-924d-4df2-ae6c-1f4a3de1c547,d971117c-f859-4c89-a97f-90fbd0c385b2,Verified,2026-04-08,Low,EMP1009,2026-04-08 05:41:17
a1f3b4de-95a4-4258-b441-1e01c447d7a7,33b57260-a1e4-4a5f-ae7c-5a7f0f8a05b1,Verified,2026-04-08,Low,EMP1008,2026-04-08 05:11:40
954065d1-73f7-425c-a078-763a77e8782a,cba64b6f-d5cb-488a-8ebb-e30e56b1a8b0,Pending,2026-04-08,Medium,EMP1001,2026-04-08 04:50:46
40d9ece5-042d-45fb-b20b-e99b499ecd0f,0ba7202f-e124-4f92-98c1-0304fb3f068c,Verified,2026-04-08,High,EMP1017,2026-04-08 08:33:05
4010d74c-8ca3-48e7-a806-25ee8aac7313,aeda4049-978a-4464-8630-96c6d3734dc2,Verified,2026-04-08,Medium,EMP1012,2026-04-08 09:39:24
7eed51d2-c128-4330-b6a2-48ad9c05e108,e2dfdbe1-5d86-4ed6-bbdd-e2491edecad4,Verified,2026-04-08,High,EMP1014,2026-04-08 00:04:15
80e798ee-e558-46dc-acfb-d37b4f3ef4e2,6fd28119-9695-4ef6-b519-e86171db9072,Pending,2026-04-08,Medium,EMP1013,2026-04-08 00:56:25
0ef59cd1-38dc-435c-8208-e2142db1c87c,e4a58d22-c2ca-4296-8808-5ffef5a8dd6f,Rejected,2026-04-08,Medium,EMP1018,2026-04-08 12:34:43
880fc35c-ed15-44a7-b2b0-8de5854f98bc,b7015981-118b-4d71-9075-9baec651ed58,Verified,2026-04-08,Medium,EMP1017,2026-04-08 08:47:29
1d8835c2-8e20-41a5-82e3-5c2a8cdec16d,ead45c2a-1dc4-4d78-9a75-c14b5b1d21e9,Pending,2026-04-08,Medium,EMP1015,2026-04-08 03:01:53
ae823b03-6621-4d7b-a953-5d5ef0d1a6be,9628b8da-590e-4344-99c5-4b32dafffe75,Pending,2026-04-08,Medium,EMP1005,2026-04-08 02:32:08
be8c0b8b-8237-4485-9853-c9ddca24b9e8,17abd759-2dd1-47cb-94a3-82fa8147c440,Verified,2026-04-08,Medium,EMP1001,2026-04-08 12:26:54
3ea3b16a-611a-46f5-a6e4-fe6422c9f05b,dc41d9c8-2d74-4a50-9d99-c1eafc019649,Verified,2026-04-08,High,EMP1014,2026-04-08 06:57:35
5bae425d-0ae3-43b4-8bf6-bb9d2a5731ca,1e251e2a-b37e-42a1-b469-f8249e5a56d0,Rejected,2026-04-08,High,EMP1007,2026-04-08 12:59:40
13949715-bbde-4f54-a77c-2a75748c4c54,6b25039d-4885-4f92-912c-c7cc640c03bf,Pending,2026-04-08,High,EMP1003,2026-04-08 06:35:35
c35f4557-fc80-41fd-bea9-c7f7eb4e4f07,ff0a50de-1574-4dd9-a508-35d54c9e6cc5,Rejected,2026-04-08,High,EMP1014,2026-04-08 03:51:09
a7a92d0b-bf3b-4734-adcf-dd9b7e1461d7,41a2754f-eb04-481f-be36-dc8026d926b4,Verified,2026-04-08,Medium,EMP1003,2026-04-08 07:16:39
eee8273c-1808-45e1-a788-5ff963785b24,16221742-4536-4479-bead-89e6adfc18db,Verified,2026-04-08,Medium,EMP1009,2026-04-08 12:00:56
a8f0e908-5696-406d-9cf7-07ea25b644d5,14b43b7e-8acc-4357-8e95-621eb453bc59,Verified,2026-04-08,Low,EMP1002,2026-04-08 06:26:43
2617d72f-d0bf-4a4e-b241-e3546670a4ef,ba4caef1-490c-4ec0-9036-dc4c34553bfc,Rejected,2026-04-08,Medium,EMP1003,2026-04-08 11:29:57
9119f822-4c11-4651-b20f-6f854f240c20,0149b324-f944-45e6-b7a5-abf300665e2e,Verified,2026-04-08,Medium,EMP1020,2026-04-08 06:09:14
39a6a759-da18-44ab-8767-f5999828bc2b,130c84f4-5bd4-481f-80ec-76c2c390fc2d,Verified,2026-04-08,High,EMP1001,2026-04-08 11:12:48
8e762fbb-b707-4581-a1c1-9832ff0cde07,0e6a7db2-cf35-4a63-a99f-02d893059902,Verified,2026-04-08,Medium,EMP1017,2026-04-08 05:49:28
a0860db7-9f85-4606-a279-e8702c28da0a,87de6a98-5dda-4bcc-ac20-c4e8c353deb9,Verified,2026-04-08,Medium,EMP1007,2026-04-08 04:31:22
867d664b-04a9-4fe8-93e1-c5bac6109e3a,c619e5a8-a4f2-4539-8106-81288565d2a9,Rejected,2026-04-08,Medium,EMP1005,2026-04-08 06:39:56
1aec5d4b-3b1c-436d-9ced-f3d0af7d6b9e,ff36576f-8aa9-40bd-953c-508f84c72da7,Verified,2026-04-08,Low,EMP1012,2026-04-08 07:25:55
c43c4cdc-858a-47ab-9a24-a49f24ab5aab,18ddc205-8b58-4e2f-982e-0867d688f30d,Pending,2026-04-08,High,EMP1017,2026-04-08 11:10:39
d8e144cd-5bf3-4d4a-9fd1-a17f1060d9c5,3c24f110-5377-4495-8d6e-38f4f91f0da1,Verified,2026-04-08,Medium,EMP1006,2026-04-08 07:51:28
f2965f47-d29c-474d-906a-7f4529404729,6721e002-0523-4c2e-b8ab-9f0fef816d16,Verified,2026-04-08,Low,EMP1016,2026-04-08 01:14:16
d1d0a5ae-346c-4cd7-858a-2b67966a61ff,84f63aae-9e99-429d-b714-d8a756847cd5,Verified,2026-04-08,Low,EMP1013,2026-04-08 02:57:00
120122ec-c281-4656-ba22-5943953bcbef,38052afb-3e28-49c0-b74c-bd7c9c0eb1c6,Verified,2026-04-08,Medium,EMP1020,2026-04-08 05:30:01
2a6f39b0-6f2b-4b10-a253-73b92ccbe078,6722fe6a-245f-4c17-8a32-5c2dc4d9e063,Verified,2026-04-08,Low,EMP1017,2026-04-08 07:21:14
8375a808-2bb5-408a-94f7-b532fdcaa04b,739d04f4-c718-4660-b431-db72ee09b420,Verified,2026-04-08,Low,EMP1020,2026-04-08 02:40:39
6901ba44-5eb9-4cb1-a07a-828ba83ac7b3,3312b4c3-62f2-4818-8d1b-dc423494c14e,Pending,2026-04-08,Low,EMP1018,2026-04-08 08:43:47
2d2ceba3-3449-4fb2-b575-7d8f65190097,cec8e45c-6f40-49b7-86f1-a8757538fc50,Verified,2026-04-08,Medium,EMP1018,2026-04-08 06:17:35
30fad60c-8514-4174-bd9f-3b073b5634b0,3b411a50-da03-4a98-8690-30f221949ae4,Verified,2026-04-08,Medium,EMP1004,2026-04-08 11:51:09
b5f56b71-96bc-43bf-a231-b29c54995ee1,00828bff-d7d8-4ca0-a0e8-abf7879910a9,Pending,2026-04-08,Medium,EMP1001,2026-04-08 12:28:47
da80235a-9fdf-4991-90c3-7e58adcf2eed,03ab9d7a-5618-4f5f-855c-237643dc51fb,Pending,2026-04-08,Medium,EMP1005,2026-04-08 00:42:21
66577845-c4a7-436e-a6ae-a93e6702b55c,d27c066a-da12-4910-9f4e-fbe1fa59a005,Pending,2026-04-08,Medium,EMP1014,2026-04-08 06:11:46
37507d67-7fa8-4afd-ba60-5cbf1d9c7463,8fd6d934-278f-4677-b8ce-1bd94cdf5c9b,Verified,2026-04-08,Medium,EMP1017,2026-04-08 06:40:46
1daffb28-ba2b-4e55-b935-c2a8054b3166,2b931f23-4b2a-4cbc-8147-4f4c88f8abfa,Pending,2026-04-08,Medium,EMP1005,2026-04-08 10:13:04
1dee2a83-c285-498e-a565-52c1b5ea0a69,cf83b65a-a0d6-4e1c-9e1c-4c71644dcaef,Pending,2026-04-08,High,EMP1010,2026-04-08 02:22:02
ad2b64ae-6f2c-418e-8999-8eeec2cf0c57,4c0a3dfd-6c21-478c-b630-a9332ee31d22,Verified,2026-04-08,Medium,EMP1015,2026-04-08 02:08:06
798b0201-95c3-4d5b-9cb5-7a6387486f4a,48d5bf24-fd24-4af7-b76c-829f53ee7815,Pending,2026-04-08,High,EMP1010,2026-04-08 08:35:43
902acf6b-0df0-49cc-9b0e-a2e3beff7411,b18ae959-e11e-4d57-a5f5-34ff8b21ae8b,Verified,2026-04-08,High,EMP1014,2026-04-08 06:44:37
d0714228-e39f-4321-ad7d-4531cb59879a,375ab87c-1a1c-48b6-ae6a-7d4c0174074a,Verified,2026-04-08,High,EMP1007,2026-04-08 11:03:33
470a08aa-2292-416c-a5ca-1b4befc00856,0ac69c63-04be-4c49-ace2-07e80e13b9bd,Verified,2026-04-08,Medium,EMP1011,2026-04-08 01:57:04
9f8cc32b-e195-4303-9fe6-f03263272e40,916e43ec-a7ca-45c1-b3b8-e53854fc704e,Verified,2026-04-08,Medium,EMP1003,2026-04-08 07:53:58
7ba51986-2bfc-42da-a11d-f6bb4b037dca,68d571e7-f34b-4318-8515-c01af343cb5b,Verified,2026-04-08,High,EMP1019,2026-04-08 03:51:35
495d8cb7-020c-4aa8-bfb0-7c02913e43ba,83315941-d89f-43a1-959a-b1429bf0f112,Verified,2026-04-08,Low,EMP1016,2026-04-08 04:09:11
c304ce7e-8934-4d62-8cdf-88657f59ca7e,aced5ed3-7efb-41ee-aa15-f71831ef3194,Pending,2026-04-08,Medium,EMP1015,2026-04-08 01:55:15
9227dc4c-6c43-4bd2-8add-4008757503de,0ae2f4e2-d9a8-47cd-9d26-66c511b5587d,Verified,2026-04-08,Medium,EMP1016,2026-04-08 09:32:57
2e208ea5-c56b-4d1f-9a9c-017a117714af,c1f916fa-f6f4-4ae9-8fb3-34d50dfae4b9,Pending,2026-04-08,Low,EMP1016,2026-04-08 00:14:02
e1c710a5-622f-4944-8170-98ac35e8cc21,b4a7136d-649e-47ef-9826-468c77251603,Verified,2026-04-08,Low,EMP1012,2026-04-08 11:43:58
d0217253-70db-4a7b-ab41-f0198d2f2d73,acbb7383-b8d5-449a-b1c0-929e402fc0ab,Pending,2026-04-08,Low,EMP1002,2026-04-08 10:37:01
a81d4fb8-29a7-4617-af4b-45d0bb49924f,ab1320a2-873e-448e-80e4-89859fdd3f7a,Verified,2026-04-08,Medium,EMP1004,2026-04-08 05:20:26
b86148f2-b680-436c-b232-ee681381cbeb,54bd7811-aeff-4ea3-be17-f2957c4e19a3,Pending,2026-04-08,Medium,EMP1012,2026-04-08 03:47:01
ea3808b7-ab2d-466b-9a38-bcf632cbcb7a,180987e6-9492-4310-8e56-a376e4f5c6b8,Rejected,2026-04-08,High,EMP1001,2026-04-08 08:16:31
10080e3e-0dd2-46ec-ac3d-f71108550e3d,2892a3a6-c2ef-40b3-8742-3b40e67ccf25,Verified,2026-04-08,Medium,EMP1019,2026-04-08 04:29:50
159f6211-7c4d-408c-afae-f7897b96ca4f,0f284449-825b-4acc-9142-7d65ec3a423b,Verified,2026-04-08,Medium,EMP1015,2026-04-08 01:48:53
288809af-2d37-4674-9505-745fc803a3af,34350977-18d4-4d3d-9b9d-2aec226f3a45,Verified,2026-04-08,Medium,EMP1006,2026-04-08 07:40:10
012c4171-a2e6-40a3-9109-a588cd8bcd6b,16177af3-ecc1-45be-a5d0-41576f227367,Pending,2026-04-08,High,EMP1008,2026-04-08 12:25:00
5020c24a-f3a5-4761-a4f6-4c395ed1e517,f0e7a1a8-37ce-4711-b54c-613d94eb7a1e,Verified,2026-04-08,Low,EMP1015,2026-04-08 02:17:27
23cdd2dc-ba39-446a-b749-8da3a6da2aeb,a7e5a9b1-4234-4bb1-b29c-32ea6e7f4251,Verified,2026-04-08,Medium,EMP1020,2026-04-08 06:45:36
1ff67d47-2c93-48ea-9bf9-3db24213984d,82f6e17b-3b97-4c58-a2d7-81108964bc3b,Verified,2026-04-08,High,EMP1012,2026-04-08 09:45:20
6233c45a-7576-4bbc-a72c-f3b39dad1576,cbc2461a-d1ac-46ab-a67e-53a420c4ae06,Pending,2026-04-08,High,EMP1005,2026-04-08 00:22:22
edad9ac7-c275-4a46-a5f0-6ff253b702c7,245b69e9-7445-4c88-9d36-07f72992ea49,Rejected,2026-04-08,High,EMP1003,2026-04-08 11:03:52
ec015792-9431-4a94-a055-bdbdc8940601,103b6abd-871b-415b-a658-f85dc9781e95,Verified,2026-04-08,Medium,EMP1004,2026-04-08 01:59:59
a19b4101-e798-4a19-b8e9-7b47f81a8663,1bc0080b-000a-4e92-9474-9c83bfecf355,Verified,2026-04-08,Low,EMP1014,2026-04-08 00:13:14
abadbfce-ea89-4dd7-bf5d-9303ac2f5a06,7682ed6f-2098-4d30-853c-2d04e41d1ddf,Verified,2026-04-08,Medium,EMP1006,2026-04-08 04:08:17
5a973aa2-4abe-40ea-9689-e91f4437b16a,06dbd43d-7eb0-499d-bb6c-bb58d862d364,Verified,2026-04-08,Medium,EMP1003,2026-04-08 11:21:26
062220d6-9f1e-4531-b70f-91eea78a9805,01ffea3b-64f5-4c40-9fa4-2bd34e0f3d65,Verified,2026-04-08,Medium,EMP1003,2026-04-08 03:51:50
28f0f65f-edc7-4fa7-8c0d-fd4a60f59f74,87c39772-7de8-48ba-b8e0-09a473251723,Verified,2026-04-08,Low,EMP1017,2026-04-08 08:05:46
