PAYMENT_ID,POLICY_ID,CLAIM_ID,DIRECTION,STATUS,METHOD,AMOUNT,CURRENCY,PAYMENT_DATE,TRANSACTION_REF,CREATED_AT
9958e358-72b5-4b5d-a369-537e740d001a,2f6338ee-8620-4544-b3a5-3f68735a1d9c,,Premium,Completed,Cash,1537.03,USD,2022-08-16,TX9085176468,2023-03-23 06:36:15
620fccae-d2fe-4bcb-a38a-f72ca6ea58cc,ce91569f-785d-4960-b7d2-c405c0da25f1,,Premium,Completed,Check,1898.45,INR,2020-04-19,TX7331022804,2022-09-26 21:11:52
ba3e89b4-132f-4fa7-86f2-ef37a42a3e95,8dad3944-c886-4ffc-96db-e8b5a4147196,1f689e65-3354-4d5a-84d8-950b77ce74e8,Payout,Completed,Check,1050.54,INR,2022-07-02,TX509416683678,2024-04-05 20:18:45
4f255e10-2c5b-45b7-a34b-2eab88b6cb61,a7962bb5-cf47-440c-8332-ad2cdc22f8ba,,Premium,Completed,ACH,867.7,INR,2026-07-03,TX782138803979,2026-05-27 02:50:00
eeed4ac5-ae65-4225-8dcf-dfab5eee909a,f039b425-5243-4220-9d35-3d4181e71c5a,9dfd73cb-6ecb-41da-89dd-cbf105f54844,Payout,Completed,ACH,674.83,AED,2017-03-24,TX9719907749,2021-09-03 16:35:19
8191df7b-b144-4d4b-8ce9-7a6602c713c4,86dc6591-1d93-44a4-90e7-1aa8357615f2,,Premium,Failed,Card,345.2,USD,2026-01-17,TX46806553262,2026-04-06 05:54:21
b7a246bc-03bc-40af-a131-f3fe3dcabb7d,2d4847d2-9ae3-4bba-ad39-e645a1b9726a,,Premium,Completed,Wire,975.2,INR,2024-11-30,TX92609036812068,2025-09-07 19:16:11
6b5c225e-6534-40f9-8668-8b6102254614,1010ff9a-2eb0-4e50-ba27-d42a8509f7db,,Premium,Completed,ACH,800.95,USD,2020-03-28,TX32151901082131,2022-06-25 23:40:45
0bf669ff-b14b-488c-85a6-29c023ca2eb5,9d333c3e-5d58-4a03-a4e8-8dfe44ec4ae9,,Premium,Completed,Wire,1795.22,USD,2018-04-18,TX6843741232992,2021-04-17 14:27:08
02931866-aa43-4a58-9d26-150718d82be2,11c5dab3-131e-4bc3-9ec8-75438373a2ee,,Premium,Completed,Card,512.48,USD,2026-08-17,TX2961713082,2026-04-26 21:29:31
72c39011-b9af-4eae-b93d-cc73574d204e,ace45ab2-bda8-4edd-bcbf-a65f4b5f845a,,Premium,Completed,ACH,1464.88,AED,2024-08-20,TX2844731807958,2025-01-07 18:29:02
dadcb76b-56c1-4a79-99a5-826357bd5318,c5361148-8cc2-4240-862d-50584b42e92d,12073821-0327-4ae7-8eba-69a36b095dae,Payout,Completed,Card,797.55,USD,2023-03-09,TX31255973387709,2024-06-10 06:51:59
45ee6097-66f6-46c2-8375-250867043a4f,b9a05732-5f6e-4f06-8bc7-74013c10b383,,Premium,Completed,Card,1604.68,AED,2026-02-09,TX208736426701,2026-03-11 01:34:13
c5f6ca78-0129-49af-a206-4264982d0849,7af945c9-042c-48dd-a651-c42f6a75d8a9,05bbdde1-04ed-40de-9510-cd0f7186efc9,Payout,Completed,ACH,517.36,USD,2020-10-13,TX7114895820651,2026-03-19 11:26:01
945dffdc-8ffe-41d8-8844-2c45f5f1d0d2,fc621b5c-516c-4ebf-b81f-57ade30f209a,,Premium,Completed,ACH,1275.99,USD,2026-01-08,TX2739409409056,2026-02-27 16:34:25
40177a75-2bc7-469c-ae75-13712c7134c1,7493fec0-9568-49cc-bd8c-acdf370d0506,,Premium,Completed,ACH,1221.86,INR,2018-10-28,TX946475244406,2025-02-24 03:15:14
94ffd423-99e4-4483-a70d-ca921984eef1,125c62e3-93d6-451a-b456-a1b263d1c8df,3c9ec874-1939-4c63-a560-c37c5411289b,Payout,Completed,Card,1623.81,CAD,2016-08-31,TX76762117550,2018-12-08 03:09:28
0bae221c-12b9-4d5b-965c-029eea925e05,196a1ad2-549e-4848-aba3-82f14f237705,9e8b1ad4-6fda-46ac-94b8-74cf797bd7f0,Payout,Completed,Cash,1860.71,USD,2021-12-24,TX44908161885,2024-10-04 14:44:55
ff98b0aa-deb4-4958-b751-450e8fce4f7a,04782bbb-c3cc-4741-a41d-be1f0ac9ef03,,Premium,Completed,Card,489.0,CAD,2021-10-25,TX2639369696,2026-01-23 01:04:03
f00ef999-e99c-4cf4-9f69-77bc644e592b,fff02a1b-112e-407a-9beb-d643bc743ceb,,Premium,Completed,ACH,1282.95,CAD,2020-02-07,TX74409625616886,2025-01-23 12:20:23
75de02c7-3762-4efa-9bdd-c09abce59d42,014781c2-3f7a-4acd-a167-3ead9905f21b,,Premium,Completed,ACH,1879.31,USD,2019-09-04,TX8015609353,2024-02-04 17:53:44
c718d7b6-ca9f-4748-92ba-e2f0120f8199,04fd1d0f-708a-4ddd-84e0-f95f561dab0d,,Premium,Pending,Check,855.35,USD,2021-10-21,TX9924824648,2022-07-23 17:03:29
82419799-5f1c-43f3-8967-a28ee1901bc6,dfa473b3-49e4-49c5-be0a-a2fed17a0ab6,,Premium,Completed,Card,547.68,USD,2024-05-06,TX58896481091,2025-08-05 07:55:15
dd4e7d1c-395a-423b-b21e-dd2e4d4eed2c,389d9df0-d484-4d87-9b93-743cc64c2085,,Premium,Pending,Card,1635.73,USD,2021-04-28,TX390842487304,2025-10-27 06:08:03
8ed2c77b-2a35-4b71-a63e-4704b7deb093,fc1cf62b-9803-41a9-b035-80caa2eeec82,efe05046-8e27-4436-b694-7ab58f67b671,Payout,Completed,ACH,845.22,USD,2024-08-25,TX2544097080,2025-06-09 18:49:31
69ec4094-d589-4151-81d2-d2f9e7b39bbd,956cb747-ce24-4c10-96e7-3f6ec01eb4c0,,Premium,Completed,Card,371.56,USD,2020-08-25,TX32503706134,2024-04-09 07:30:41
945b8311-4d9e-4d6b-bdd6-7ddda428d759,23cabbc7-d12d-47c6-aeba-9344d0bb66e0,,Premium,Completed,ACH,1481.72,INR,2022-03-14,TX6199492746477,2025-11-09 01:06:29
fb3a03a1-808d-4b7e-b5e6-63ab2465ff25,110964bc-fef5-499e-a9ea-20d3ed799ec7,,Premium,Completed,Cash,2500.73,AED,2024-10-24,TX6625419256441,2025-08-27 05:19:19
a14e766d-3c7d-4b27-8fe2-6bf27289b0ae,b60f5be6-8c27-4411-9df9-03ca8cf5c8b6,89949c33-e0b2-448d-b88f-d04fa2f36a19,Payout,Completed,ACH,428.25,CAD,2021-06-03,TX12242627237,2024-10-06 11:41:12
97dd3398-6797-46d7-89e4-cb3b7f97a31a,9775e1c7-22f4-4beb-ab8b-04a8fcac7ef4,,Premium,Completed,ACH,714.32,INR,2024-02-26,TX82932775129403,2024-06-02 01:07:52
6cff907f-6218-4732-ad9b-99ea01bc8347,d54d03d6-1470-4289-a061-1e65f322febb,fbb0b17d-e492-4fc9-acd9-0702d8bb3a48,Payout,Completed,Wire,1383.76,USD,2017-07-05,TX3270351373,2025-01-08 02:19:47
8f7387d1-f18c-4e74-8f76-1e7fcdf7aa88,764160d4-248c-4e46-ab44-c997d03ff268,,Premium,Completed,Check,1343.43,AED,2017-11-29,TX65171069590,2019-11-10 05:47:24
ff8983e6-f908-491b-8819-c2a2cc3f028d,2ca561d8-bad0-467e-93c9-90ec6953d6e9,,Premium,Completed,ACH,2281.87,USD,2024-11-13,TX427852939910,2026-01-10 04:46:33
946d1a1b-594d-4927-badd-bbec8d35a170,6acbfefe-0943-44a1-a63c-ac28153a6f7e,,Premium,Pending,ACH,662.62,USD,2018-07-07,TX2366532617155,2024-09-06 08:16:44
cfd09d02-d734-4e71-ba56-7a98239e626d,d22806ff-f761-420d-ae22-bf75a47e0ade,,Premium,Completed,ACH,2518.5,USD,2022-08-25,TX79548259029724,2025-10-13 15:49:24
3a4846de-ebb8-48f0-9180-18507c738b63,10f616fe-d1f6-48c9-b6c8-f7d01b718dd0,136413d6-a265-4ca4-acda-0bafe798545f,Payout,Completed,Card,1244.28,INR,2021-07-04,TX40766585602,2025-08-22 11:48:40
19c81119-6ef7-4238-9cb2-67869f6cb667,fe823cf6-c8bf-41dd-8f62-578b430252fe,,Premium,Completed,ACH,1485.49,USD,2017-03-08,TX63030632727355,2018-03-22 01:29:57
949ef642-4264-4970-93c3-ef36b894cd11,cde51636-85e5-4d84-9325-8b8194b6b145,,Premium,Failed,Card,1133.88,USD,2018-08-20,TX3109731536,2023-06-10 03:14:21
4cc4ed68-adfa-40a0-853a-9a01990efc10,c68c60c2-78f6-421c-a764-56249eae55cf,0916c1d3-da52-4e54-bbfb-4a89ae990b4e,Payout,Pending,Card,1049.82,USD,2017-06-15,TX18511503526,2018-02-02 06:05:37
60ef25fd-253a-4546-ac1b-2179bd0b2244,75cf1390-2447-46be-a718-4876f858a100,,Premium,Completed,Card,377.71,CAD,2020-09-18,TX109218603711,2025-06-17 04:24:28
51c51905-27b5-44bc-ad3a-382da28fc947,7c86b036-8b5a-4ac5-b587-bb6a8bcd3a91,,Premium,Completed,ACH,580.09,CAD,2018-02-02,TX956087934669,2021-09-21 11:28:04
ce9b2022-6958-49ac-bb40-81d566dad48c,db8eae7a-0516-4ea9-ad35-c0abb94a4cc2,,Premium,Completed,ACH,1656.56,USD,2020-02-29,TX55983020798,2026-03-31 16:36:01
29d75bf3-09e2-4205-8271-a8274ce0bad8,0429afb2-c1be-4431-90b2-cdda8e563890,4c9729ad-949e-4f49-ba81-1fe7cf7bdf7b,Payout,Completed,Card,572.52,CAD,2018-03-28,TX82432338170139,2019-09-11 22:56:05
1b890432-c020-45db-af75-91cdb26fd044,12bc5c48-1fa4-4f09-ac9d-c064c01995d9,,Refund,Completed,ACH,1368.73,INR,2022-02-27,TX3926121902999,2024-03-08 02:05:56
df3a3af3-5029-4c78-8e1b-e4ae38b54354,46f3bc0b-7826-4390-878e-87ea351e8f4a,,Premium,Pending,ACH,2056.96,USD,2020-04-25,TX224062000862,2024-06-13 14:56:28
1c9c5fa5-ef72-44f7-a7f7-9a6be0034ff3,d876ec7b-11ad-4d58-a5c6-8e1b5cfdb86e,,Premium,Completed,ACH,1911.94,INR,2018-06-14,TX9363909285,2020-06-20 12:33:42
f3e916ce-b9b1-491a-a6ef-014cbfe3feeb,9545bbe9-6c68-420a-9dd2-b8b7ef9e51e2,,Premium,Completed,Check,1239.73,GBP,2026-02-25,TX59878269963489,2026-03-21 10:06:13
a07437f9-0cec-45db-af40-7efaf4e82b54,2547bc4b-d531-4591-93c7-628792932149,,Premium,Completed,Wire,517.01,INR,2023-06-30,TX9615838454,2024-12-19 05:31:05
1a8079c6-4ef0-493b-931b-5c01f3f9d7a3,1248d811-099c-4d61-b781-d1ca55bdba6e,,Refund,Completed,ACH,820.9,USD,2023-08-23,TX180823909509,2023-10-14 14:53:03
4f27d2a6-d727-41ce-930e-9eeae73e3070,69ca9352-6e7b-4a6c-bfb6-c0d8e0ebc7bd,9dc2b0c0-840d-4606-9df5-90403522d14c,Payout,Completed,UPI,1051.8,USD,2023-05-23,TX378346763619,2025-04-18 00:35:52
a9275495-c7b5-4a00-8a06-5c9a7d2d92c6,7669e593-9162-409f-aef3-d2d1b65fe0e6,54f2c38c-86a8-4cc2-a5b3-1b0f43cc0471,Payout,Completed,Card,1245.33,GBP,2026-10-02,TX319866924741,2026-04-11 18:12:08
25985705-0e25-4c52-a9a1-ff81446e38d0,e900f011-d949-47fb-bd10-f898c16dab29,,Premium,Completed,ACH,973.06,CAD,2023-08-29,TX32432399915,2025-11-20 07:00:37
d1c47b61-abbe-4d46-a630-52cc9ff07c4d,a387f045-5dcb-4477-bffe-f12e65c34e21,,Premium,Completed,ACH,982.48,USD,2019-12-29,TX6648800819408,2025-06-13 05:32:57
9436b4cc-b0bb-42c3-bb1e-8906fb371391,b1c550f7-767a-492f-a63c-d3f99c1cd3a0,,Premium,Completed,ACH,2119.83,INR,2017-03-19,TX14668323520,2023-09-09 13:34:20
9f7ea261-5501-4fdc-9e77-0ee67ac74067,652f1a62-5772-4589-8105-24ddabe137a8,7f1e57d2-c9d8-44ef-b485-b3a823950e7a,Payout,Completed,ACH,924.87,USD,2021-01-06,TX201135415562,2024-04-03 05:58:52
6c216fe7-e395-4db5-8796-d32bf8156020,bd1c5b53-7452-406c-a516-a277c30a6d21,73e0646e-5888-4950-98e8-7b8349031bd4,Payout,Completed,Wire,2013.39,AED,2018-10-08,TX4929080353627,2025-05-05 14:23:09
c64f06ff-58eb-46a1-a1e4-1e0dddb7b2da,cd94c7ec-0221-44be-af8e-6bf4c529a115,,Premium,Completed,Card,409.0,CAD,2022-11-24,TX2716709330,2025-02-06 01:12:16
c4b6a8bb-6024-4a72-9f0d-cce7821e1e71,80a50e9e-4388-4917-8a92-b31fe09ddcaf,e1ef85c9-6a46-4036-8c6f-9dc172542b97,Payout,Pending,Wire,346.72,USD,2026-06-04,TX168374313312,2026-06-01 06:12:56
7cba2a7c-5df6-4854-84d6-a92394e3dfec,89af6e8c-ca72-44f4-81d7-a0b48be19e25,,Premium,Completed,Cash,1898.88,INR,2022-03-25,TX6875692611,2025-04-09 09:36:12
58b2a8d8-3484-4713-aae0-ac0fac33b51b,eff04aeb-61ce-4a88-822f-117f4528095b,d86fec9e-a2d9-484f-ba22-0c1b1792f7b1,Payout,Completed,Check,1978.75,AED,2023-10-08,TX66556716159087,2023-11-10 22:09:34
542e36fe-e28f-42ad-80c0-0484bba7ade0,560e336f-2cdf-47c3-a332-288306bc22dd,946a116a-bbfa-4df2-87e7-c9d34ebc9f98,Payout,Completed,Card,1482.09,AED,2020-07-27,TX6175964924302,2021-05-26 02:36:05
c0dde418-2155-4690-9db7-11647de111dd,9b396ae2-1a33-469f-998e-ee9650cef6f3,,Premium,Completed,UPI,1882.56,INR,2024-03-06,TX56028545844873,2025-04-29 03:35:00
02878dcf-aa84-4ef6-9ca0-1d2f78254b39,3d817692-a377-4be8-bf42-f633d1520fde,,Premium,Completed,Card,394.74,USD,2023-09-24,TX7468861500,2025-11-12 07:26:02
677644b2-2772-4630-9397-f8d78bc62966,847ec104-f3b9-4c47-8e0e-8a2ef8d8792d,,Premium,Completed,Cash,1120.86,AED,2020-07-10,TX84823079320,2020-12-03 05:11:32
7d757318-a6d6-47ae-86c0-0945a4b26655,230b272a-b4f0-471a-a7b4-f37df84d0e24,,Premium,Completed,Check,470.13,GBP,2018-03-10,TX900274030722,2024-08-01 18:57:45
77a1828e-301d-4c07-846b-d371a99df881,6bcac79a-b182-420d-b0de-53a6d1af834b,,Premium,Failed,Card,1695.79,GBP,2023-10-11,TX5059014241,2024-12-06 23:24:15
65b3412d-6ad1-4b66-8a2a-3219bab680ce,c56b6f84-704f-4812-9779-e55eea5708de,,Premium,Completed,Wire,427.85,AED,2025-09-29,TX45254188208574,2026-02-27 11:59:42
fe36ff5e-f6ac-4d97-b66d-65158ed84a08,bc7c6bec-cd83-4633-81a8-97f337d41313,8c4869a4-daa1-458c-8fe6-7388baf9f7c7,Payout,Completed,ACH,649.26,USD,2019-05-25,TX260167399419,2025-04-06 21:56:35
dcbf9506-4c64-4ab2-b5c7-78b709a95aaa,bf01ec4d-350f-49b6-bcdd-63a22c177338,,Premium,Completed,Card,1134.98,USD,2020-08-06,TX1843884731,2022-03-03 15:12:48
154dd398-36b3-420e-834b-a39bcc0217fd,fa16ab95-fe37-4e83-adfd-55448803ad3e,,Premium,Completed,ACH,780.02,INR,2024-03-02,TX57333849519212,2024-10-26 16:03:53
065e1a94-a3be-4e41-bb6d-574ac354c1f0,ebff9b54-9dca-42dc-8cbb-4fa85aaeda60,,Premium,Completed,Cash,1201.3,AED,2018-06-11,TX601940143924,2021-06-14 19:36:40
67e9bf83-addd-4e5e-b453-8d1e5b617423,30104ae6-56c1-48a1-830a-4e071cba8ee5,,Premium,Completed,Card,1407.35,USD,2025-03-20,TX19574662942,2025-04-07 08:53:12
16a3047f-b364-4e13-8638-b9231e699891,27ab9e57-1467-4004-aab8-864c0c1f6c62,,Premium,Completed,ACH,650.44,CAD,2021-05-16,TX30725799591,2021-10-08 04:41:22
e66df8c3-e816-493b-91e5-dc39c5b1aa23,0d2bc1b8-906b-4ec0-bb35-00b8cb1b16c8,,Premium,Completed,ACH,2091.15,USD,2022-11-29,TX5536295695,2025-10-18 02:25:40
fd15a713-6985-4959-bdbe-e866daa23efc,0891104e-59c8-4e79-9d5f-7f5a8d4d1c58,,Premium,Completed,Wire,1323.96,USD,2024-06-24,TX87967958386870,2026-01-09 13:52:45
5a75356a-f12b-41af-963f-ac61694042b5,9e47804a-37de-4c49-9cfa-dfa497ada438,,Premium,Completed,ACH,720.64,INR,2020-06-24,TX83643660046,2025-12-28 19:39:14
8cb518e0-c8bf-47e7-9dbb-92e57624e5e1,a262cdaa-0631-4abe-a6c6-64916f40a760,6605839d-2452-4475-b793-35541359e2ff,Payout,Completed,Card,671.99,USD,2021-01-19,TX7412527656,2024-09-28 06:01:16
a00790c6-2bc0-490e-989e-3e244c994188,e279514e-9649-4c3c-94de-fec56ccfd12b,,Premium,Pending,Card,662.21,USD,2022-06-09,TX47035021951,2025-12-31 19:30:30
01897b9a-41cf-4924-9cb2-51f73b38a821,b87fbcd6-dffa-40e8-b246-f33e22ac46a6,badf32e9-a58e-49ee-9e4f-45c35890b3d0,Payout,Completed,ACH,303.47,AED,2020-08-19,TX9283380038539,2021-01-20 04:48:24
c99794f6-7d03-454c-b665-0f02e4def614,ef41c5fb-f9be-42d6-982b-ed0aec35b64b,,Premium,Completed,Card,1145.58,USD,2019-03-22,TX22092619306,2021-12-13 22:39:58
241a7646-cd38-4555-b7de-e8559a2366a9,9b300da5-0a40-4544-8263-9305d659efd8,c164aeb9-4aed-44d5-8351-eab70cc88aa6,Payout,Completed,ACH,1859.33,USD,2021-07-29,TX5667115962778,2022-10-26 02:44:37
16518c1c-0713-4720-9faa-0fe8644e75c9,b38e727b-a337-41ac-8c22-d8b2ab083042,,Premium,Completed,ACH,1350.89,USD,2026-02-04,TX9170645767,2026-03-03 00:03:33
c48677d4-9601-4264-87a8-2507a6cd9687,b28b6e7a-b0eb-46a5-8650-e34b95e434fd,,Premium,Completed,Check,1883.66,USD,2020-06-12,TX431152934095,2021-10-22 17:49:18
325e8cba-3c2f-476c-ab43-f574de67450e,c33ba1bc-5a0e-4e2a-89d9-f8e4f4b64fa2,89df4dd1-b6c9-4f5f-b2b1-392f0282f717,Payout,Completed,ACH,1098.34,AED,2017-07-09,TX8233915872,2018-11-05 19:24:57
f1f378bc-12b3-4175-bfd4-4702038fa721,f95e0849-542d-40af-9dfb-36577215bc2a,,Premium,Completed,ACH,1962.36,USD,2025-04-27,TX3407256214929,2025-05-06 16:25:48
41b6d558-792a-4656-987b-245d1bc15341,ec618175-a28a-4def-9054-e3711b68c97b,d3cc8fb7-208e-4d86-8066-5cea92357797,Payout,Completed,Card,1420.51,USD,2017-05-30,TX344178233367,2021-04-24 05:36:32
f7a827d5-5365-4f15-b3dc-426dbe72f4db,a8c9dfdc-2f64-4aa7-ab71-ca111a8376b4,,Premium,Completed,ACH,654.98,CAD,2019-08-27,TX50641902292602,2025-05-18 06:36:21
23604897-2ccf-42b6-8695-70e45fbb82a6,d4d186d0-5060-49b7-9f8b-f2398f67f9db,,Premium,Completed,Card,452.93,USD,2017-02-03,TX3200592228,2019-01-28 08:02:36
463a2303-9fe8-4d4c-be10-ba1a1db9ed30,bc4b7b03-ea31-4be6-80b5-fe07d90c4124,,Premium,Completed,Card,221.4,USD,2019-07-18,TX7276028149,2024-01-25 14:52:48
30f2b9c1-7667-4502-a7df-21ac28af2853,cc841f60-3b9a-48b5-be02-331414fc1fb3,b17d9981-98e0-4d72-b2b4-a238afb54e8f,Payout,Completed,ACH,1497.16,CAD,2019-04-25,TX7612294698650,2023-06-22 07:37:53
9b409242-c298-4134-bdf6-1fdb93d233b7,0847f481-1c80-4d9d-be9a-7206ce5bfbe1,,Premium,Completed,ACH,1626.3,USD,2020-08-03,TX66341617536991,2021-04-12 23:49:07
382e864d-74f1-4f27-aed0-bb9817c55ee0,461fdf2c-e3f6-499a-a42a-e4d82a36f08b,,Premium,Completed,ACH,788.31,USD,2025-04-17,TX81798249394,2025-09-22 00:22:30
6b51ade4-6246-4f58-8af0-52a7ab94be82,68b95fd0-4a44-44f2-86ac-321f24b246be,,Premium,Completed,Wire,769.93,GBP,2026-01-18,TX926868506714,2026-03-24 17:49:29
5ff54632-5892-4421-a92e-44f41077e903,f0b6bb93-3c8c-43a6-8341-d01d0ed6e846,,Premium,Completed,ACH,1647.59,INR,2018-08-23,TX3948653353046,2022-07-31 01:54:37
7573c0fe-7ec8-45eb-a5b2-6dac40138aa1,833e09fc-95ab-4388-b178-d7b0de03554f,,Premium,Completed,UPI,1653.47,USD,2019-02-22,TX605745859736,2019-07-11 06:24:18
582aa9a2-fe1f-42b1-86ac-465e0ac78313,8db667f9-1c3d-4e77-b4b3-8f26493de928,,Premium,Completed,Card,497.71,GBP,2026-07-01,TX4620100762573,2026-04-12 19:07:01
5f2a8a65-06fc-4772-9eda-9c5cf921ddf4,88b5359a-c02e-4eb9-ba0f-a31f16dd7a58,,Premium,Completed,Card,1639.83,AED,2023-11-29,TX17076387887,2025-01-09 20:41:46
018bda85-2e62-4364-9f10-993712f45daf,2e761beb-7c77-4837-baf8-8a204b88233f,,Premium,Completed,UPI,993.46,INR,2024-01-14,TX7220698665,2025-05-12 21:15:07
07613b23-064f-4737-a9c9-e977f8b0cbd2,c9bc60a5-f280-450e-91df-d002324e5e6a,,Premium,Completed,ACH,1389.3,USD,2020-11-04,TX44323150234955,2022-10-19 10:03:23
99cbdf16-249d-4468-a368-47a6db65e181,7244c562-38ea-4971-928e-4d27e9cb2c0a,,Premium,Completed,UPI,1378.56,USD,2019-04-21,TX57411778532,2021-07-19 04:12:35
b69ec095-ed2e-48bc-8245-bf8de5b74cb4,7282ef4c-ea42-42c3-ac01-2b501728629d,,Premium,Pending,Card,456.15,USD,2023-06-02,TX2501598225,2025-03-31 11:58:00
9f969a1f-206f-4213-9bbb-a1ae770e4c6d,86dc6591-1d93-44a4-90e7-1aa8357615f2,2223f875-b155-4e72-8707-e29d9c4ff62f,Payout,Completed,Card,291.58,USD,2025-11-05,TX914817661916,2026-01-26 06:46:38
4845468d-4c7c-4f1e-8096-d6e9dbe2c709,fb1cde25-9d8a-44ac-b070-55b1f24c7177,,Premium,Completed,Card,952.32,USD,2019-04-24,TX52009496276264,2019-12-06 21:27:01
2b184907-af64-4ff0-8408-87ca0c62f129,0a5467c5-0617-48af-85c5-f5d4043debce,,Premium,Completed,Cash,1483.3,USD,2026-11-21,TX176759734619,2026-06-14 07:29:52
4336eff5-302b-4772-9916-7bdddbf8b4d6,13f0c3a5-968b-492a-a579-695e97f86061,,Premium,Completed,UPI,736.64,INR,2023-04-19,TX15256907408,2025-04-02 03:31:17
2a23cce4-c8bd-4e0c-9cac-502275011389,0dbf2be2-82e5-4322-bb9d-bf38d4d9c109,,Premium,Completed,ACH,2204.68,AED,2022-11-04,TX25889841548,2025-05-15 06:03:52
da513763-6ae3-4adf-8a58-13771aef3bdb,fe594584-6dd0-4df5-91a0-7452f4214203,c71345c7-f3ca-4550-8386-b55cc02169ef,Payout,Pending,ACH,753.05,GBP,2020-11-11,TX196555706755,2020-12-10 19:29:26
09e2874c-d441-4f67-9c55-7bf1e7dcaf4e,39a849fb-c798-49ad-9df5-69d283dd240b,,Premium,Pending,Card,616.5,USD,2018-09-06,TX4844985363,2024-03-10 05:11:36
bc86eafd-1a52-4e91-acaf-731fe0840168,f19f84b4-063c-405e-9557-84cad461cfb4,3f2edfaa-8192-4511-a440-b764f3343ae3,Payout,Completed,Card,426.46,USD,2020-07-04,TX87669008812,2023-11-30 15:09:47
717ab20b-da6e-435e-afc6-b1d2d980f71c,eff8ba16-fbcb-46b8-a8cf-0f84852da82d,,Premium,Completed,Card,1671.48,CAD,2018-11-20,TX79839000196800,2018-11-30 09:47:16
1ee056fa-fcb4-44b7-985a-e023b0eef501,45d0b675-6842-4f74-95d2-2e961227c351,,Premium,Completed,Card,1115.14,INR,2018-03-28,TX7577843438,2025-03-16 11:37:33
b96b1cd8-cc7e-4b77-8897-2c24afb77b00,79235e6b-69e8-4191-804d-fa9ae2da5dd6,,Premium,Completed,Card,775.3,USD,2017-08-23,TX2092790821,2019-07-12 12:55:47
5c1c09ed-c61d-4910-85b4-a1803fcafc33,1cb13a08-d950-41d8-9e4e-d916b1d600c6,,Premium,Completed,Card,265.26,USD,2024-06-19,TX26942663393,2024-10-11 00:18:04
8a1f779c-2fb1-4f37-8226-c5782194ce77,05d3f9fb-5606-4c80-a596-56ab6e4caced,1bd19b39-5d6d-4f8d-bd91-bbed60e7b3b4,Payout,Completed,ACH,424.46,AED,2019-04-21,TX419028285177,2025-08-05 14:19:22
526cbc8b-5e7c-4a33-8b9c-10fb3da8963c,5f045907-1ea4-4265-85b7-99cea2ff6149,,Premium,Completed,Card,1323.54,USD,2026-07-12,TX20359182722,2026-06-23 10:13:35
109cb974-158e-4a04-80dd-49a0e923ec25,f27918f8-5cc4-4ac0-973b-2fe0b95680f4,,Premium,Completed,ACH,1662.27,INR,2023-03-23,TX1562690788530,2023-08-06 02:10:01
309b1303-d495-4a14-93f0-1df3e602d137,a8d998b6-f3ef-4162-a3ee-4ec0d60bbb0b,,Premium,Completed,Card,578.23,USD,2017-02-09,TX73355557256,2023-09-07 09:31:23
ceaaf677-85be-4b24-b38e-ffe7a85fcd34,e0ea10a6-7e0a-4d12-aa7d-58292a538f5a,,Premium,Completed,Check,416.06,CAD,2018-07-22,TX8266347746,2024-05-13 03:43:53
0aed2713-0caa-4f62-92b7-47a339e2215a,c99d06dc-afb2-4281-98be-730cfde7dded,,Premium,Completed,ACH,362.97,USD,2020-12-10,TX288551878719,2023-02-28 02:48:44
2a87c880-4ef6-43a7-92b5-58d62082ef9a,c3a866af-749b-41d4-87e3-9bb15335fdad,,Premium,Completed,ACH,1018.86,USD,2016-07-18,TX48696085606,2023-12-13 17:40:23
0de93903-3576-46ff-a75c-98013e605c95,3d6791d9-4da2-4d04-b8d7-a2a8cd477574,,Premium,Completed,ACH,601.13,CAD,2022-08-30,TX36571742909,2026-02-04 06:57:41
5b5154f5-dbe7-4d5b-b558-b643697b6663,5f7aa839-70a1-44ba-83ce-08690657d6f1,3351ae99-9c00-43fa-bc42-097f8455a598,Payout,Completed,Card,511.36,USD,2020-02-24,TX91740976579428,2024-06-15 17:35:56
e5b2cfe3-e740-4bf0-b05b-cccc9a4cfa61,6d57b1a6-368e-4faf-a6c2-5d7b54ae582e,,Premium,Completed,Cash,653.82,USD,2018-03-18,TX33389245893,2022-10-21 23:10:03
6030560d-eabc-4e46-a500-f1c5aeb7a1d2,75bd1d38-6e4e-47e8-b7b8-173196d4b9e5,458c5250-41dc-4868-a141-b562a01482d3,Payout,Completed,ACH,1326.88,CAD,2024-10-07,TX45891810156,2025-02-11 20:44:06
584ceb47-d8f6-4b57-96da-2ca35eebae85,73f5b7a8-11f6-4f0e-b015-540bd5bc69c4,add2643b-efae-4861-bb05-baa19a8dfdcf,Payout,Pending,Card,815.48,USD,2026-03-14,TX186748606350,2026-04-05 23:23:38
092d21b1-af5d-4f97-9195-7af53241f18d,188d364c-ef9e-46e7-b080-975dbe2091c3,,Premium,Completed,ACH,1744.32,USD,2021-05-04,TX469087821064,2025-05-22 06:37:21
0c6b2ab2-3c9d-4938-bbd8-25065db54f12,5eabc763-e652-4837-8640-d7b5ebb7b9ff,,Premium,Completed,Card,954.83,USD,2017-12-29,TX3160386093,2020-06-30 15:24:06
61ce6979-aa13-437e-8eba-b40827483183,47dbab50-5a9b-4aff-881d-c47fe0c71f8d,,Premium,Completed,Wire,962.76,INR,2025-04-05,TX6269511430300,2026-02-17 23:43:22
